"Tracking Number","Transaction Date","Type","System","Service Code","Published Charge","Incentive Charge","Net Charge","Ref No 1","Ref No 2"
"1ZR4R346YW93958088","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$3.67","$14.63","3138693",""
"1ZR4R346YW93978137","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.71","-$4.14","$16.57","3138774",""
"1ZR4R346YW93987485","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3138696",""
"1ZR4R346YW94169410","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$3.67","$14.63","3138814",""
"1ZR4R346YW94197470","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138724",""
"1ZR4R346YW94226769","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138668",""
"1ZR4R346YW94261186","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.96","-$3.83","$19.13","3138347",""
"1ZR4R346YW94288121","Feb 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.45","-$3.13","$16.32","3138627",""
"1ZR4R346YW94304700","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.71","-$4.14","$16.57","3138458",""
"1ZR4R346YW94309901","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138719",""
"1ZR4R346YW94312808","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138653",""
"1ZR4R346YW94372057","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.09","-$3.02","$12.07","3138559",""
"1ZR4R346YW94392964","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138703",""
"1ZR4R346YW94405495","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.48","-$2.91","$11.57","3138490",""
"1ZR4R346YW94413235","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.71","-$4.14","$16.57","3138787",""
"1ZR4R346YW94416492","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138721",""
"1ZR4R346YW94428854","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.72","-$3.42","$18.30","3138641",""
"1ZR4R346YW94457331","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.37","-$3.06","$12.31","3138671",""
"1ZR4R346YW94461755","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138673",""
"1ZR4R346YW94488736","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138962",""
"1ZR4R346YW94491455","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$3.67","$14.63","3138782",""
"1ZR4R346YW94515429","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138648",""
"1ZR4R346YW94523849","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$3.67","$14.63","3138970",""
"1ZR4R346YW94524428","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.71","-$4.14","$16.57","3138417",""
"1ZR4R346YW94537683","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138722",""
"1ZR4R346YW94553941","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.14","-$3.83","$15.31","3138770",""
"1ZR4R346YW94578791","Feb 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.15","-$3.27","$16.88","3138582",""
"1ZR4R346YW94581830","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.64","-$3.13","$12.51","3138551",""
"1ZR4R346YW94592971","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$3.67","$14.63","3138743",""
"1ZR4R346YW94612181","Feb 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.68","-$3.41","$18.27","3138602",""
"1ZR4R346YW94654770","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138750",""
"1ZR4R346YW94700568","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138664",""
"1ZR4R346YW94702637","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138647",""
"1ZR4R346YW94731749","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138755",""
"1ZR4R346YW94745770","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3139003",""
"1ZR4R346YW94823962","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.93","-$3.42","$17.51","3138953",""
"1ZR4R346YW94897259","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.96","-$3.83","$19.13","3138720",""
"1ZR4R346YW94898301","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.71","-$4.14","$16.57","3138686",""
"1ZR4R346YW94923292","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.07","-$3.41","$13.66","3138450",""
"1ZR4R346YW94924406","Feb 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.18","-$2.83","$11.35","3138632",""
"1ZR4R346YW94935065","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.64","-$3.13","$12.51","3138515",""
"1ZR4R346YW94961965","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138503",""
"1ZR4R346YW95006727","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.45","-$3.13","$16.32","3138868",""
"1ZR4R346YW95029864","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.59","-$3.36","$17.23","3138539",""
"1ZR4R346YW95030129","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$3.67","$14.63","3138519",""
"1ZR4R346YW95032681","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138415",""
"1ZR4R346YW95054998","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.44","-$3.56","$18.88","3138807",""
"1ZR4R346YW95071620","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3139006",""
"1ZR4R346YW95074403","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138836",""
"1ZR4R346YW95079757","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.48","-$3.73","$18.75","3138434",""
"1ZR4R346YW95080745","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138850",""
"1ZR4R346YW95106002","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138731",""
"1ZR4R346YW95121754","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3139028",""
"1ZR4R346YW95145630","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.64","-$3.13","$12.51","3138887",""
"1ZR4R346YW95155496","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138804",""
"1ZR4R346YW95176026","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3139123",""
"1ZR4R346YW95182519","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138973",""
"1ZR4R346YW95223162","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.55","-$3.55","$18.00","3138847",""
"1ZR4R346YW95233697","Feb 08, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.65","-$3.56","$18.09","3138308",""
"1ZR4R346YW95233811","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.34","-$3.55","$18.79","3138825",""
"1ZR4R346YW95261666","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.65","-$3.56","$18.09","3138482",""
"1ZR4R346YW95345585","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138810",""
"1ZR4R346YW95359945","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138730",""
"1ZR4R346YW95391123","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138854",""
"1ZR4R346YW95435693","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.93","-$3.42","$17.51","3138859",""
"1ZR4R346YW95437913","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138802",""
"1ZR4R346YW95442283","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.48","-$3.73","$18.75","3138861",""
"1ZR4R346YW95445726","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3138420",""
"1ZR4R346YW95521974","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138791",""
"1ZR4R346YW95564875","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.93","-$3.27","$17.66","3138544",""
"1ZR4R346YW95582168","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$24.53","-$4.14","$20.39","3138422",""
"1ZR4R346YW95585003","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$3.67","$14.63","3138494",""
"1ZR4R346YW95597054","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138815",""
"1ZR4R346YW95617415","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.65","-$3.56","$18.09","3138799",""
"1ZR4R346YW95623953","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.59","-$3.36","$17.23","3138438",""
"1ZR4R346YW95700333","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.90","-$3.67","$19.23","3138510",""
"1ZR4R346YW95758942","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.48","-$3.73","$18.75","3138466",""
"1ZR4R346YW95759343","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138425",""
"1ZR4R346YW95783638","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.55","-$3.55","$18.00","3138485",""
"1ZR4R346YW95805131","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.55","-$3.55","$18.00","3138797",""
"1ZR4R346YW95833235","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138871",""
"1ZR4R346YW95877073","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138542",""
"1ZR4R346YW95881040","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$24.53","-$4.14","$20.39","3138793",""
"1ZR4R346YW95881308","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.48","-$3.73","$18.75","3138561",""
"1ZR4R346YW95993894","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.71","-$3.18","$16.53","3138452",""
"1ZR4R346YW96009884","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.64","-$3.13","$12.51","3138801",""
"1ZR4R346YW96011219","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.56","-$2.92","$11.64","3139088",""
"1ZR4R346YW96013315","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138747",""
"1ZR4R346YW96018105","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138803",""
"1ZR4R346YW96055799","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138837",""
"1ZR4R346YW96070861","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.71","-$3.18","$16.53","3138811",""
"1ZR4R346YW96080047","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$12.80","-$2.56","$10.24","3138780",""
"1ZR4R346YW96106377","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$3.67","$14.63","3138934",""
"1ZR4R346YW96124133","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.44","-$3.56","$18.88","3138558",""
"1ZR4R346YW96155298","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.08","-$2.91","$16.17","3138783",""
"1ZR4R346YW96169381","Feb 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.78","-$2.83","$15.95","3138595",""
"1ZR4R346YW96178488","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138923",""
"1ZR4R346YW96180475","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138409",""
"1ZR4R346YW96214465","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138856",""
"1ZR4R346YW96234907","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$3.67","$14.63","3138982",""
"1ZR4R346YW96264581","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.93","-$3.42","$17.51","3138472",""
"1ZR4R346YW96274178","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.72","-$3.42","$18.30","3138843",""
"1ZR4R346YW96278067","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138536",""
"1ZR4R346YW96302477","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138981",""
"1ZR4R346YW96341514","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138830",""
"1ZR4R346YW96345501","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138754",""
"1ZR4R346YW96360842","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138831",""
"1ZR4R346YW96368433","Feb 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138577",""
"1ZR4R346YW96378600","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.71","-$4.14","$16.57","3138900",""
"1ZR4R346YW96426585","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.41","$17.48","3138929",""
"1ZR4R346YW96435093","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.65","-$3.56","$18.09","3138845",""
"1ZR4R346YW96496572","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.34","-$3.55","$18.79","3138440",""
"1ZR4R346YW96544957","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.65","-$3.32","$13.33","3138828",""
"1ZR4R346YW96550360","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138818",""
"1ZR4R346YW96559441","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3138527",""
"1ZR4R346YW96567727","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$24.53","-$4.14","$20.39","3138969",""
"1ZR4R346YW96572319","Feb 09, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$7.10","$1.82","$8.92","3138459",""
"1ZR4R346YW96600752","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.64","-$3.13","$12.51","3138670",""
"1ZR4R346YW96618985","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.07","-$3.41","$13.66","3139000",""
"1ZR4R346YW96657559","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.07","-$3.41","$13.66","3138938",""
"1ZR4R346YW96678429","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138795",""
"1ZR4R346YW96682781","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.71","-$3.18","$16.53","3139017",""
"1ZR4R346YW96736197","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3139013",""
"1ZR4R346YW96753409","Feb 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.64","-$3.13","$12.51","3138614",""
"1ZR4R346YW96762015","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.48","-$3.73","$18.75","3138874",""
"1ZR4R346YW96767761","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.71","-$4.14","$16.57","3139016",""
"1ZR4R346YW96789934","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.90","-$3.67","$19.23","3138967",""
"1ZR4R346YW96822825","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.48","-$3.73","$18.75","3138824",""
"1ZR4R346YW96834698","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138552",""
"1ZR4R346YW96847264","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138940",""
"1ZR4R346YW96849771","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138739",""
"1ZR4R346YW96861257","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138867",""
"1ZR4R346YW96866501","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3138918",""
"1ZR4R346YW96913905","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.48","-$2.91","$11.57","3138781",""
"1ZR4R346YW96952239","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138530",""
"1ZR4R346YW96954184","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138786",""
"1ZR4R346YW96960944","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.11","-$3.67","$18.44","3138889",""
"1ZR4R346YW96961283","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138543",""
"1ZR4R346YW97002307","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.71","-$3.18","$16.53","3138858",""
"1ZR4R346YW97034096","Feb 09, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$9.75","$1.95","$11.70","3138421",""
"1ZR4R346YW97034096","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138421",""
"1ZR4R346YW97061824","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.71","-$4.14","$16.57","3138489",""
"1ZR4R346YW97073357","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.48","-$3.73","$18.75","3138849",""
"1ZR4R346YW97084452","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3138773",""
"1ZR4R346YW97119647","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138531",""
"1ZR4R346YW97135192","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.78","-$2.83","$15.95","3138681",""
"1ZR4R346YW97149712","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.69","-$3.02","$16.67","3138872",""
"1ZR4R346YW97160440","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138816",""
"1ZR4R346YW97163456","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.48","-$3.73","$18.75","3138441",""
"1ZR4R346YW97165267","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.72","-$3.42","$18.30","3138442",""
"1ZR4R346YW97185610","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.08","-$2.91","$16.17","3138767",""
"1ZR4R346YW97201780","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.90","-$3.02","$15.88","3138698",""
"1ZR4R346YW97227931","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138424",""
"1ZR4R346YW97254670","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138992",""
"1ZR4R346YW97320802","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3138449",""
"1ZR4R346YW97430274","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3138932",""
"1ZR4R346YW97441806","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.48","-$2.91","$11.57","3138776",""
"1ZR4R346YW97454310","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138917",""
"1ZR4R346YW97476056","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$33.90","-$6.78","$27.12","3138529",""
"1ZR4R346YW97495393","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138732",""
"1ZR4R346YW97536553","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.59","-$3.36","$17.23","3138728",""
"1ZR4R346YW97561347","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.07","-$3.41","$13.66","3139021",""
"1ZR4R346YW97610703","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.55","-$3.55","$18.00","3138975",""
"1ZR4R346YW97639424","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$3.67","$14.63","3138895",""
"1ZR4R346YW97673182","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.34","-$3.55","$18.79","3138516",""
"1ZR4R346YW97689700","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138840",""
"1ZR4R346YW97708653","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.44","-$3.56","$18.88","3138865",""
"1ZR4R346YW97734599","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.48","-$3.73","$18.75","3138518",""
"1ZR4R346YW97741474","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.65","-$3.56","$18.09","3138852",""
"1ZR4R346YW97745372","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138812",""
"1ZR4R346YW97752122","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.23","-$2.65","$10.58","3139098",""
"1ZR4R346YW97854021","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.48","-$3.73","$18.75","3138526",""
"1ZR4R346YW97925874","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.55","-$3.55","$18.00","3138809",""
"1ZR4R346YW97942328","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138740",""
"1ZR4R346YW97954495","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3138547",""
"1ZR4R346YW97956537","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.15","-$3.27","$16.88","3138738",""
"1ZR4R346YW97959847","Feb 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.14","-$3.83","$15.31","3138610",""
"1ZR4R346YW97960979","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138513",""
"1ZR4R346YW98015024","Feb 14, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$1.02","-$0.21","$0.81","3138873",""
"1ZR4R346YW98015024","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.55","-$3.55","$18.00","3138873",""
"1ZR4R346YW98108273","Feb 09, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138443",""
"1ZR4R346YW98135592","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.48","-$3.73","$18.75","3138877",""
"1ZR4R346YW98158924","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.93","-$3.42","$17.51","3138800",""
"1ZR4R346YW98160340","Feb 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.64","-$3.13","$12.51","3138833",""
"1ZR4R346YW98197927","Feb 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138557",""
