"Tracking Number","Transaction Date","Type","System","Service Code","Published Charge","Incentive Charge","Net Charge","Ref No 1","Ref No 2"
"1ZR4R346YW92760659","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.93","-$3.39","$13.54","3134959",""
"1ZR4R346YW92809204","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3135319",""
"1ZR4R346YW92858849","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.46","-$3.69","$14.77","3135215",""
"1ZR4R346YW92883311","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135658",""
"1ZR4R346YW92915885","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$23.22","-$3.72","$19.50","3135695",""
"1ZR4R346YW92922939","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.43","-$3.69","$14.74","3134988",""
"1ZR4R346YW92926828","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.85","-$3.37","$13.48","3135041",""
"1ZR4R346YW92943407","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.84","-$3.40","$17.44","3135410",""
"1ZR4R346YW92950613","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.93","-$3.39","$13.54","3134966",""
"1ZR4R346YW92960219","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.40","-$3.72","$18.68","3135598",""
"1ZR4R346YW92971501","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3135859",""
"1ZR4R346YW93008729","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.48","-$4.10","$16.38","3135188",""
"1ZR4R346YW93011368","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.54","-$3.51","$14.03","3135257",""
"1ZR4R346YW93032952","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.28","-$3.54","$18.74","3135463",""
"1ZR4R346YW93049186","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.27","-$3.14","$17.13","3135208",""
"1ZR4R346YW93051191","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3135333",""
"1ZR4R346YW93057908","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.42","$17.47","3135442",""
"1ZR4R346YW93064570","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.20","-$2.64","$10.56","3135725",""
"1ZR4R346YW93069584","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.85","-$3.17","$12.68","3135343",""
"1ZR4R346YW93088741","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135540",""
"1ZR4R346YW93100502","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3135526",""
"1ZR4R346YW93110742","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.06","-$3.66","$18.40","3135795",""
"1ZR4R346YW93150628","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135430",""
"1ZR4R346YW93210456","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.86","-$3.17","$12.69","3135879",""
"1ZR4R346YW93213131","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.43","-$3.69","$14.74","3135099",""
"1ZR4R346YW93262196","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3135578",""
"1ZR4R346YW93266567","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.46","-$3.69","$14.77","3134979",""
"1ZR4R346YW93284145","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3135506",""
"1ZR4R346YW93297373","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.09","$12.38","3135754",""
"1ZR4R346YW93297560","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.93","-$3.39","$13.54","3135274",""
"1ZR4R346YW93303105","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.53","-$2.91","$11.62","3135808",""
"1ZR4R346YW93310946","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3135647",""
"1ZR4R346YW93313710","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.54","-$3.51","$14.03","3134939",""
"1ZR4R346YW93328544","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135810",""
"1ZR4R346YW93336811","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.46","-$3.69","$14.77","3135014",""
"1ZR4R346YW93352311","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.93","-$3.39","$13.54","3135239",""
"1ZR4R346YW93359118","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3135806",""
"1ZR4R346YW93375609","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.46","-$3.69","$14.77","3135264",""
"1ZR4R346YW93380773","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.46","-$3.69","$14.77","3135190",""
"1ZR4R346YW93414316","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3135345",""
"1ZR4R346YW93438158","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","732683",""
"1ZR4R346YW93442036","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3135827",""
"1ZR4R346YW93445257","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.53","-$2.91","$11.62","3135304",""
"1ZR4R346YW93461953","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.48","-$3.39","$18.09","3135167",""
"1ZR4R346YW93462149","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.62","-$3.37","$17.25","3135273",""
"1ZR4R346YW93466412","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.85","-$3.17","$12.68","3135696",""
"1ZR4R346YW93475939","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3135681",""
"1ZR4R346YW93484554","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.40","-$3.37","$18.03","3135262",""
"1ZR4R346YW93517303","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135868",""
"1ZR4R346YW93523707","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3135398",""
"1ZR4R346YW93527221","Jan 07, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$12.42","-$2.47","$9.95","3136038",""
"1ZR4R346YW93533376","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.06","$16.04","3134985",""
"1ZR4R346YW93541358","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.81","-$3.40","$17.41","3135639",""
"1ZR4R346YW93556011","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135786",""
"1ZR4R346YW93564539","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135364",""
"1ZR4R346YW93578640","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.86","-$3.17","$12.69","3135708",""
"1ZR4R346YW93579523","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.24","-$3.29","$16.95","3135103",""
"1ZR4R346YW93590724","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3135684",""
"1ZR4R346YW93594702","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.05","-$3.01","$12.04","3135453",""
"1ZR4R346YW93603951","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3135727",""
"1ZR4R346YW93623680","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.54","-$3.51","$14.03","3135086",""
"1ZR4R346YW93627266","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.43","-$3.69","$14.74","3135129",""
"1ZR4R346YW93627444","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135770",""
"1ZR4R346YW93639459","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3135462",""
"1ZR4R346YW93676865","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135405",""
"1ZR4R346YW93679175","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3135486",""
"1ZR4R346YW93697084","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.09","-$2.61","$10.48","3135889",""
"1ZR4R346YW93701676","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.94","-$3.19","$12.75","3135203",""
"1ZR4R346YW93716026","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.71","-$3.14","$12.57","3135227",""
"1ZR4R346YW93734168","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.98","-$3.69","$19.29","3135072",""
"1ZR4R346YW93736228","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.09","-$2.61","$10.48","3135280",""
"1ZR4R346YW93760077","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3135452",""
"1ZR4R346YW93779898","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.44","-$3.17","$17.27","3135871",""
"1ZR4R346YW93801040","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.30","-$3.51","$17.79","3135253",""
"1ZR4R346YW93805126","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.32","-$2.88","$11.44","3135266",""
"1ZR4R346YW93840196","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.46","-$3.69","$14.77","3135268",""
"1ZR4R346YW93845860","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.46","-$3.69","$14.77","3134990",""
"1ZR4R346YW93858267","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.93","-$3.39","$13.54","3135226",""
"1ZR4R346YW93869077","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3135376",""
"1ZR4R346YW93888949","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.85","-$3.37","$13.48","3135097",""
"1ZR4R346YW93890105","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.94","-$3.19","$12.75","3135187",""
"1ZR4R346YW93896752","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.46","-$3.29","$13.17","732674",""
"1ZR4R346YW93915374","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3135352",""
"1ZR4R346YW93937636","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.94","-$3.19","$12.75","3134994",""
"1ZR4R346YW93943521","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.68","-$3.54","$14.14","3135813",""
"1ZR4R346YW93949436","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.09","-$3.63","$14.46","3135276",""
"1ZR4R346YW93950237","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3135301",""
"1ZR4R346YW93974686","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135389",""
"1ZR4R346YW93984693","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.46","-$3.29","$13.17","3135198",""
"1ZR4R346YW93988635","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.23","-$3.68","$18.55","3135004",""
"1ZR4R346YW94004598","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135444",""
"1ZR4R346YW94009753","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$23.22","-$3.72","$19.50","3135388",""
"1ZR4R346YW94019911","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.46","-$3.69","$14.77","3135174",""
"1ZR4R346YW94061660","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.67","-$3.42","$18.25","3135407",""
"1ZR4R346YW94073657","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135310",""
"1ZR4R346YW94089033","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.93","-$3.39","$13.54","3135214",""
"1ZR4R346YW94100975","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.63","-$3.41","$18.22","3135420",""
"1ZR4R346YW94149058","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.48","-$4.10","$16.38","3131667",""
"1ZR4R346YW94171514","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.85","-$3.17","$12.68","3135863",""
"1ZR4R346YW94206174","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.48","-$3.39","$18.09","3134978",""
"1ZR4R346YW94229506","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3135361",""
"1ZR4R346YW94247808","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.46","-$3.29","$13.17","3135002",""
"1ZR4R346YW94251491","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.46","-$3.29","$13.17","3135122",""
"1ZR4R346YW94258163","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.53","-$2.91","$11.62","3135780",""
"1ZR4R346YW94302659","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.86","-$3.17","$12.69","3135412",""
"1ZR4R346YW94317821","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.54","-$3.51","$14.03","3135213",""
"1ZR4R346YW94318839","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.46","-$3.69","$14.77","3135182",""
"1ZR4R346YW94320059","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135512",""
"1ZR4R346YW94328908","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135819",""
"1ZR4R346YW94332251","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.43","-$3.69","$14.74","3135130",""
"1ZR4R346YW94361103","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.68","-$3.54","$14.14","3135559",""
"1ZR4R346YW94364888","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135480",""
"1ZR4R346YW94374733","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$2.90","$15.40","3135475",""
"1ZR4R346YW94380753","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.11","-$3.82","$15.29","3135473",""
"1ZR4R346YW94382715","Dec 23, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134912",""
"1ZR4R346YW94386346","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$36.56","-$1.83","$34.73","3135617",""
"1ZR4R346YW94392875","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135892",""
"1ZR4R346YW94423046","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3135471",""
"1ZR4R346YW94440518","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3135524",""
"1ZR4R346YW94471771","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3135628",""
"1ZR4R346YW94489646","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3135757",""
"1ZR4R346YW94490821","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.19","-$3.12","$17.07","3135828",""
"1ZR4R346YW94492383","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.12","-$2.91","$16.21","3135903",""
"1ZR4R346YW94504360","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.86","-$3.17","$12.69","3135898",""
"1ZR4R346YW94507867","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.67","-$3.42","$18.25","3135455",""
"1ZR4R346YW94546897","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.46","-$3.69","$14.77","3135235",""
"1ZR4R346YW94547985","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.53","-$3.51","$14.02","3135059",""
"1ZR4R346YW94560095","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3135371",""
"1ZR4R346YW94571583","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.06","-$3.09","$16.97","3135739",""
"1ZR4R346YW94577747","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.93","-$3.79","$15.14","3135200",""
"1ZR4R346YW94594068","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3135705",""
"1ZR4R346YW94605242","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.68","-$3.54","$14.14","3135307",""
"1ZR4R346YW94625060","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3135747",""
"1ZR4R346YW94638038","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.85","-$3.37","$13.48","3135040",""
"1ZR4R346YW94638752","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.68","-$3.54","$14.14","3135362",""
"1ZR4R346YW94648232","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.08","-$3.51","$18.57","3135163",""
"1ZR4R346YW94650425","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.33","-$3.06","$12.27","3134995",""
"1ZR4R346YW94651077","Jan 05, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3135875",""
"1ZR4R346YW94651433","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135281",""
"1ZR4R346YW94667202","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.46","-$3.69","$14.77","3135211",""
"1ZR4R346YW94672401","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.40","-$3.72","$18.68","3135703",""
"1ZR4R346YW94673366","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.90","-$3.82","$19.08","3135329",""
"1ZR4R346YW94697171","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.93","-$3.39","$13.54","3135270",""
"1ZR4R346YW94703252","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$23.01","-$3.69","$19.32","3135223",""
"1ZR4R346YW94705474","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3135448",""
"1ZR4R346YW94723730","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.46","-$3.69","$14.77","3135169",""
"1ZR4R346YW94756642","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.32","-$2.88","$11.44","3135104",""
"1ZR4R346YW94763321","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135368",""
"1ZR4R346YW94767274","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3135404",""
"1ZR4R346YW94768620","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.53","-$3.51","$14.02","3135028",""
"1ZR4R346YW94786002","Jan 04, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.40","-$3.72","$18.68","3135798",""
"1ZR4R346YW94789965","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3135457",""
"1ZR4R346YW94799669","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.23","-$3.68","$18.55","3134956",""
"1ZR4R346YW94832470","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.33","-$3.06","$12.27","3135050",""
"1ZR4R346YW94833308","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.85","-$3.37","$13.48","3135115",""
"1ZR4R346YW94839384","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.54","-$3.51","$14.03","3135269",""
"1ZR4R346YW94858274","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.59","-$3.40","$18.19","3135312",""
"1ZR4R346YW94867817","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3135423",""
"1ZR4R346YW94898025","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3135392",""
"1ZR4R346YW94943332","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.54","-$3.51","$14.03","3134920",""
"1ZR4R346YW94949096","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.01","-$3.29","$17.72","3135245",""
"1ZR4R346YW94957890","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.81","-$3.40","$17.41","3135670",""
"1ZR4R346YW94978055","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.43","-$3.69","$14.74","3135020",""
"1ZR4R346YW94978073","Dec 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.01","-$3.29","$17.72","3135236",""
"1ZR4R346YW95009082","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.43","-$3.69","$14.74","3134941",""
"1ZR4R346YW95009500","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$24.25","-$4.10","$20.15","3134947",""
"1ZR4R346YW95015271","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3135532",""
"1ZR4R346YW95049584","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.48","-$4.10","$16.38","3135046",""
"1ZR4R346YW95081575","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.43","-$3.69","$14.74","3134937",""
"1ZR4R346YW95155218","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3135572",""
"1ZR4R346YW95187309","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.42","$17.47","3135653",""
"1ZR4R346YW95203102","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.20","-$2.64","$10.56","3135615",""
"1ZR4R346YW95211586","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.60","-$3.12","$12.48","3135643",""
"1ZR4R346YW95237960","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.54","-$3.51","$14.03","3135068",""
"1ZR4R346YW95240992","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3135633",""
"1ZR4R346YW95249000","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.53","-$3.51","$14.02","3134974",""
"1ZR4R346YW95259400","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3135629",""
"1ZR4R346YW95273386","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.46","-$3.69","$14.77","3135095",""
"1ZR4R346YW95345843","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3135553",""
"1ZR4R346YW95361414","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$24.25","-$4.10","$20.15","3135136",""
"1ZR4R346YW95373867","Dec 28, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.71","-$3.14","$12.57","3134952",""
"1ZR4R346YW95407820","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3135541",""
"1ZR4R346YW95420092","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3135321",""
"1ZR4R346YW95439028","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.85","-$3.17","$12.68","3135285",""
"1ZR4R346YW95455868","Jan 03, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.42","$17.47","3135529",""
