"Tracking Number","Transaction Date","Type","System","Service Code","Published Charge","Incentive Charge","Net Charge","Ref No 1","Ref No 2"
"1ZR4R346YW95036525","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3134514",""
"1ZR4R346YW95060043","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134382",""
"1ZR4R346YW95066878","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134503",""
"1ZR4R346YW95071853","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134107",""
"1ZR4R346YW95077035","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3134646",""
"1ZR4R346YW95079417","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3134546",""
"1ZR4R346YW95082476","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3134591",""
"1ZR4R346YW95115190","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3134379",""
"1ZR4R346YW95115592","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.76","-$3.30","$16.46","3134471",""
"1ZR4R346YW95116555","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3134378",""
"1ZR4R346YW95121165","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3133954",""
"1ZR4R346YW95135294","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134351",""
"1ZR4R346YW95165001","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3134171",""
"1ZR4R346YW95178560","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134314",""
"1ZR4R346YW95222752","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.88","-$2.79","$11.09","3134594",""
"1ZR4R346YW95230207","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134473",""
"1ZR4R346YW95230387","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3134613",""
"1ZR4R346YW95236989","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3134152",""
"1ZR4R346YW95250865","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134577",""
"1ZR4R346YW95255682","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3134466",""
"1ZR4R346YW95259240","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134106",""
"1ZR4R346YW95319103","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134408",""
"1ZR4R346YW95333409","Dec 16, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.05","-$2.96","$15.09","3134205",""
"1ZR4R346YW95336497","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134507",""
"1ZR4R346YW95345263","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133985",""
"1ZR4R346YW95358553","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3134508",""
"1ZR4R346YW95427451","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3134782",""
"1ZR4R346YW95438412","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3134566",""
"1ZR4R346YW95493906","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3134350",""
"1ZR4R346YW95525372","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3134349",""
"1ZR4R346YW95532122","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3134406",""
"1ZR4R346YW95536940","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3133712",""
"1ZR4R346YW95585450","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.89","-$3.33","$16.56","3134628",""
"1ZR4R346YW95628225","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3134642",""
"1ZR4R346YW95632998","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133839",""
"1ZR4R346YW95643477","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.20","-$3.59","$17.61","3134486",""
"1ZR4R346YW95657079","Dec 16, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.03","-$2.89","$14.14","3134274",""
"1ZR4R346YW95661242","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.18","-$2.97","$15.21","3134539",""
"1ZR4R346YW95689366","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3133934",""
"1ZR4R346YW95701832","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134538",""
"1ZR4R346YW95705874","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3134606",""
"1ZR4R346YW95714524","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134333",""
"1ZR4R346YW95730364","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.01","$15.25","3134377",""
"1ZR4R346YW95748435","Dec 16, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134272",""
"1ZR4R346YW95755963","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134419",""
"1ZR4R346YW95822283","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134411",""
"1ZR4R346YW95844634","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134384",""
"1ZR4R346YW95847711","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3133607",""
"1ZR4R346YW95859744","Dec 16, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3134229",""
"1ZR4R346YW95899068","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3134506",""
"1ZR4R346YW95899924","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134413",""
"1ZR4R346YW95925501","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.99","-$3.01","$11.98","3134331",""
"1ZR4R346YW95930657","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3134484",""
"1ZR4R346YW95962257","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3134441",""
"1ZR4R346YW95972817","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3134178",""
"1ZR4R346YW95976895","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3134569",""
"1ZR4R346YW96034990","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.57","-$3.46","$17.11","3134335",""
"1ZR4R346YW96040107","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.33","-$3.21","$16.12","3134664",""
"1ZR4R346YW96045951","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134464",""
"1ZR4R346YW96049279","Dec 16, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3134220",""
"1ZR4R346YW96060569","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.99","-$3.01","$11.98","3134593",""
"1ZR4R346YW96060747","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3134457",""
"1ZR4R346YW96070889","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3134552",""
"1ZR4R346YW96082661","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134362",""
"1ZR4R346YW96111709","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.47","-$3.24","$16.23","3134541",""
"1ZR4R346YW96117025","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3134683",""
"1ZR4R346YW96135498","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3134521",""
"1ZR4R346YW96135907","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3134755",""
"1ZR4R346YW96142846","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.99","-$3.87","$18.12","3134787",""
"1ZR4R346YW96151201","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134431",""
"1ZR4R346YW96169934","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134460",""
"1ZR4R346YW96179978","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3133952",""
"1ZR4R346YW96180751","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3134319",""
"1ZR4R346YW96191212","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.75","-$3.43","$16.32","3134640",""
"1ZR4R346YW96207008","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.89","-$3.33","$16.56","3134477",""
"1ZR4R346YW96212627","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.18","-$2.97","$15.21","3134496",""
"1ZR4R346YW96244325","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3134590",""
"1ZR4R346YW96258918","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3134410",""
"1ZR4R346YW96263804","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.75","-$3.10","$15.65","3134623",""
"1ZR4R346YW96276578","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3134090",""
"1ZR4R346YW96288654","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.76","-$3.30","$16.46","3134376",""
"1ZR4R346YW96303289","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.33","-$3.21","$16.12","3134448",""
"1ZR4R346YW96309201","Dec 16, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.08","-$3.10","$14.98","3134233",""
"1ZR4R346YW96317194","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3134635",""
"1ZR4R346YW96340060","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134443",""
"1ZR4R346YW96365614","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3134373",""
"1ZR4R346YW96380428","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.95","-$2.74","$14.21","3134549",""
"1ZR4R346YW96394468","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.09","-$3.30","$15.79","3134374",""
"1ZR4R346YW96413811","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3134617",""
"1ZR4R346YW96441255","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3134499",""
"1ZR4R346YW96446509","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3134644",""
"1ZR4R346YW96468110","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.09","-$3.30","$15.79","3134725",""
"1ZR4R346YW96477397","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134685",""
"1ZR4R346YW96490621","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134371",""
"1ZR4R346YW96506382","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.90","-$3.46","$16.44","3133681",""
"1ZR4R346YW96514962","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3134550",""
"1ZR4R346YW96521472","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134365",""
"1ZR4R346YW96525638","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.23","-$3.33","$15.90","3134574",""
"1ZR4R346YW96532273","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.77","-$2.96","$11.81","3134791",""
"1ZR4R346YW96537492","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.72","-$2.49","$13.23","3134728",""
"1ZR4R346YW96553527","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134161",""
"1ZR4R346YW96576066","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3133724",""
"1ZR4R346YW96598104","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.44","-$3.16","$15.28","3134522",""
"1ZR4R346YW96602821","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134622",""
"1ZR4R346YW96607933","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3134130",""
"1ZR4R346YW96617691","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134714",""
"1ZR4R346YW96620838","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3134370",""
"1ZR4R346YW96662043","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3134467",""
"1ZR4R346YW96677484","Dec 16, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.38","-$2.96","$14.42","3134299",""
"1ZR4R346YW96679606","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3134531",""
"1ZR4R346YW96720417","Dec 22, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.01","-$3.20","$12.81","3134858",""
"1ZR4R346YW96723665","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3134545",""
"1ZR4R346YW96736848","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3133750",""
"1ZR4R346YW96740977","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3133167",""
"1ZR4R346YW96751885","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134743",""
"1ZR4R346YW96782833","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.44","-$3.16","$15.28","732668",""
"1ZR4R346YW96798577","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134520",""
"1ZR4R346YW96811711","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.91","-$2.98","$11.93","3134763",""
"1ZR4R346YW96812363","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.01","-$3.20","$12.81","3134509",""
"1ZR4R346YW96841822","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3134098",""
"1ZR4R346YW96875528","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134608",""
"1ZR4R346YW96917590","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134758",""
"1ZR4R346YW96956020","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134435",""
"1ZR4R346YW96958608","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3134565",""
"1ZR4R346YW96967652","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134145",""
"1ZR4R346YW96975232","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.38","-$2.96","$14.42","3134688",""
"1ZR4R346YW97015179","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3134614",""
"1ZR4R346YW97039037","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134711",""
"1ZR4R346YW97053182","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3132437",""
"1ZR4R346YW97054172","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3134612",""
"1ZR4R346YW97054752","Dec 03, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3132891",""
"1ZR4R346YW97062547","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134734",""
"1ZR4R346YW97062789","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134524",""
"1ZR4R346YW97099642","Dec 16, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3134279",""
"1ZR4R346YW97101012","Dec 16, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.08","-$3.10","$14.98","3134211",""
"1ZR4R346YW97101147","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134511",""
"1ZR4R346YW97102146","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3134597",""
"1ZR4R346YW97112671","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134109",""
"1ZR4R346YW97129627","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134104",""
"1ZR4R346YW97142808","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134526",""
"1ZR4R346YW97153734","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3134609",""
"1ZR4R346YW97161332","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.90","-$3.46","$16.44","3134452",""
"1ZR4R346YW97185138","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3134533",""
"1ZR4R346YW97193316","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3134325",""
"1ZR4R346YW97203957","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.90","-$3.46","$16.44","3134144",""
"1ZR4R346YW97234852","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134737",""
"1ZR4R346YW97242334","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134407",""
"1ZR4R346YW97259040","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134143",""
"1ZR4R346YW97272730","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3134330",""
"1ZR4R346YW97310439","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3134643",""
"1ZR4R346YW97329714","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.91","-$2.98","$11.93","3134347",""
"1ZR4R346YW97341281","Dec 16, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.99","-$3.01","$11.98","3134273",""
"1ZR4R346YW97342440","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.23","-$3.33","$15.90","3134713",""
"1ZR4R346YW97386117","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.57","-$3.46","$17.11","3134430",""
"1ZR4R346YW97389883","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3134352",""
"1ZR4R346YW97403160","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","732664",""
"1ZR4R346YW97439328","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.90","-$3.46","$16.44","3133720",""
"1ZR4R346YW97439480","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.41","-$3.43","$16.98","3134562",""
"1ZR4R346YW97451233","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3133984",""
"1ZR4R346YW97458067","Dec 16, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.88","-$2.79","$11.09","3134275",""
"1ZR4R346YW97458423","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134315",""
"1ZR4R346YW97462749","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3134672",""
"1ZR4R346YW97483253","Dec 21, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.16","$15.94","3134693",""
"1ZR4R346YW97504131","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3134100",""
"1ZR4R346YW97506228","Dec 16, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.44","-$3.16","$15.28","3134282",""
"1ZR4R346YW97516593","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.23","-$3.33","$15.90","3134427",""
"1ZR4R346YW97558039","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3134480",""
"1ZR4R346YW97559574","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$11.61","-$2.32","$9.29","3134589",""
"1ZR4R346YW97570239","Dec 13, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133736",""
"1ZR4R346YW97581781","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3134380",""
"1ZR4R346YW97609653","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.91","-$2.98","$11.93","3134585",""
"1ZR4R346YW97615182","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.91","-$2.98","$11.93","3134422",""
"1ZR4R346YW97617911","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3134523",""
"1ZR4R346YW97628150","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.99","-$3.01","$11.98","3134126",""
"1ZR4R346YW97653355","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.18","-$2.97","$15.21","732666",""
"1ZR4R346YW97658743","Dec 14, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.23","-$3.33","$15.90","3133950",""
"1ZR4R346YW97680512","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3134160",""
"1ZR4R346YW97685080","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3134174",""
"1ZR4R346YW97693688","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3134344",""
"1ZR4R346YW97722324","Dec 17, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3134324",""
"1ZR4R346YW97737569","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3134173",""
"1ZR4R346YW97739343","Dec 15, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134136",""
"1ZR4R346YW97741447","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3134487",""
"1ZR4R346YW97766082","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3134607",""
"1ZR4R346YW97771361","Dec 20, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.91","-$2.98","$11.93","3134654",""
