Tracking Number,Transaction Date,Service Code,Published Charge,Incentive Charge,Net Charge,Ref No 1,Billed Weight,Package Quantity,Zone,Receiver City,Receiver State,Receiver Postal,Detail Keyed Dim,Total Cost,Adjustment
1ZR4R346YW99445568,2021-11-26,UPS SurePost - 1 LB or Greater,18.66,-3.21,15.45,3131418,6.0,1,5.0,Brenham,TX,77833,15.0x 15.0x  6.0,15.450000000000001,0.0
1ZR4R346YW91613079,2021-11-26,UPS SurePost - 1 LB or Greater,15.83,-3.16,12.67,3131414,5.0,1,5.0,Longview,TX,75605,14.0x 14.0x  6.0,12.67,0.0
1ZR4R346YW92324031,2021-11-26,UPS SurePost - 1 LB or Greater,14.91,-2.98,11.93,3131216,6.0,1,4.0,Owasso,OK,74055,15.0x 15.0x  6.0,11.93,0.0
1ZR4R346YW92332175,2021-11-26,UPS SurePost - 1 LB or Greater,16.48,-3.3,13.18,3131443,5.0,1,6.0,Trussville,AL,35173,14.0x 14.0x  6.0,13.180000000000001,0.0
1ZR4R346YW99651871,2021-11-26,UPS SurePost - 1 LB or Greater,17.14,-3.43,13.71,3131313,9.0,1,5.0,Portage,MI,49024,15.0x 15.0x 10.0,13.709999999999999,-0.0
1ZR4R346YW97717867,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131490,6.0,1,5.0,Oakland,CA,94602,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW91608487,2021-11-26,UPS SurePost - 1 LB or Greater,17.29,-3.46,13.83,3131221,5.0,1,7.0,mclean,VA,22102,14.0x 14.0x  6.0,13.830000000000002,0.0
1ZR4R346YW90675193,2021-11-26,UPS SurePost - 1 LB or Greater,16.48,-3.3,13.18,3131437,5.0,1,6.0,Jamestown,NC,27282,14.0x 14.0x  6.0,13.180000000000001,0.0
1ZR4R346YW90467471,2021-11-26,UPS SurePost - 1 LB or Greater,20.57,-3.46,17.11,3131108,5.0,1,7.0,Johns Island,SC,29455,14.0x 14.0x  6.0,17.11,0.0
1ZR4R346YW90499133,2021-11-26,UPS SurePost - 1 LB or Greater,17.14,-3.43,13.71,3131125,9.0,1,5.0,Kingwood,TX,77345,15.0x 15.0x 10.0,13.709999999999999,-0.0
1ZR4R346YW96536886,2021-11-26,UPS SurePost - 1 LB or Greater,20.09,-3.5,16.59,3131394,6.0,1,7.0,Reinholds,PA,17569,15.0x 15.0x  6.0,16.59,0.0
1ZR4R346YW96536779,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131463,6.0,1,5.0,San Antonio,TX,78209,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW90524800,2021-11-26,UPS SurePost - 1 LB or Greater,17.48,-3.5,13.98,3131515,6.0,1,7.0,New York city,NY,10002,15.0x 15.0x  6.0,13.98,0.0
1ZR4R346YW90540444,2021-11-26,UPS SurePost - 1 LB or Greater,19.89,-3.33,16.56,3131506,6.0,1,6.0,Grove Hill,AL,36451,15.0x 15.0x  6.0,16.560000000000002,0.0
1ZR4R346YW90546368,2021-11-26,UPS SurePost - 1 LB or Greater,18.66,-3.21,15.45,3131212,6.0,1,5.0,Plymouth,IN,46563,15.0x 15.0x  6.0,15.450000000000001,0.0
1ZR4R346YW90553832,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131272,6.0,1,5.0,Minneapolis,MN,55416,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW90608694,2021-11-26,UPS SurePost - 1 LB or Greater,14.91,-2.98,11.93,3131171,6.0,1,4.0,Prairie Village,KS,66208,15.0x 15.0x  6.0,11.93,0.0
1ZR4R346YW96484923,2021-11-26,UPS SurePost - 1 LB or Greater,17.14,-3.43,13.71,3131327,9.0,1,5.0,Rohnert Park,CA,94928,15.0x 15.0x 10.0,13.709999999999999,-0.0
1ZR4R346YW96483059,2021-11-26,UPS SurePost - 1 LB or Greater,18.61,-3.2,15.41,3131306,9.0,1,4.0,Iola,KS,66749,15.0x 15.0x 10.0,15.41,0.0
1ZR4R346YW98526348,2021-11-26,UPS SurePost - 1 LB or Greater,15.47,-3.1,12.37,3131163,3.0,1,7.0,Manassas,VA,20110,14.0x  8.0x  6.0,12.370000000000001,0.0
1ZR4R346YW90433186,2021-11-26,UPS SurePost - 1 LB or Greater,15.47,-3.1,12.37,3131329,3.0,1,7.0,Staten Island,NY,10304,14.0x  8.0x  6.0,12.370000000000001,0.0
1ZR4R346YW90702751,2021-11-26,UPS SurePost - 1 LB or Greater,14.91,-2.98,11.93,3131301,6.0,1,4.0,BONNER SPRINGS,KS,66012,15.0x 15.0x  6.0,11.93,0.0
1ZR4R346YW96462394,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131456,6.0,1,5.0,San Diego,CA,92120,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW96913003,2021-11-26,UPS SurePost - 1 LB or Greater,14.91,-2.98,11.93,3131454,6.0,1,4.0,Ogden,UT,84401,15.0x 15.0x  6.0,11.93,0.0
1ZR4R346YW94388344,2021-11-26,UPS SurePost - 1 LB or Greater,20.76,-3.5,17.26,732624,6.0,1,7.0,FORT COVINGTON,NY,12937,15.0x 15.0x  6.0,17.259999999999998,-0.0
1ZR4R346YW96421991,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131366,6.0,1,5.0,McHenry,IL,60051,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW96419851,2021-11-26,UPS SurePost - 1 LB or Greater,17.48,-3.5,13.98,3131402,6.0,1,7.0,Clinton,NY,13323,15.0x 15.0x  6.0,13.98,0.0
1ZR4R346YW99999907,2021-11-26,UPS SurePost - 1 LB or Greater,14.99,-3.01,11.98,3131144,3.0,1,6.0,Youngstown,OH,44514,14.0x  8.0x  6.0,11.979999999999999,-0.0
1ZR4R346YW90776422,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131316,6.0,1,5.0,Oakland,CA,94605,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW90784093,2021-11-26,UPS SurePost - 1 LB or Greater,19.9,-3.46,16.44,3131396,5.0,1,7.0,New Tripoli,PA,18066,14.0x 14.0x  6.0,16.44,0.0
1ZR4R346YW90819699,2021-11-26,UPS SurePost - 1 LB or Greater,19.89,-3.33,16.56,3131284,6.0,1,6.0,Dobson,NC,27017,15.0x 15.0x  6.0,16.560000000000002,0.0
1ZR4R346YW90829446,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131324,6.0,1,5.0,Ham Lake,MN,55304,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW90439304,2021-11-26,UPS SurePost - 1 LB or Greater,14.91,-2.98,11.93,3131236,6.0,1,4.0,stilwell,KS,66085,15.0x 15.0x  6.0,11.93,0.0
1ZR4R346YW90426390,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131307,6.0,1,5.0,Hernando,MS,38632,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW90862972,2021-11-26,UPS SurePost - 1 LB or Greater,14.42,-2.89,11.53,3131320,3.0,1,5.0,Marina del Rey,CA,90292,14.0x  8.0x  6.0,11.530000000000001,0.0
1ZR4R346YW90298289,2021-11-26,UPS SurePost - 1 LB or Greater,15.83,-3.16,12.67,3131299,5.0,1,5.0,green bay,WI,54303,14.0x 14.0x  6.0,12.67,0.0
1ZR4R346YW90162264,2021-11-26,UPS SurePost - 1 LB or Greater,17.48,-3.5,13.98,3131121,6.0,1,7.0,Wesley Chapel,FL,33544,15.0x 15.0x  6.0,13.98,0.0
1ZR4R346YW90179087,2021-11-26,UPS SurePost - 1 LB or Greater,19.23,-3.33,15.9,3131234,6.0,1,6.0,TROUTVILLE,VA,24175,15.0x 15.0x  6.0,15.9,0.0
1ZR4R346YW90185918,2021-11-26,UPS SurePost - 1 LB or Greater,19.33,-3.21,16.12,3131487,6.0,1,5.0,Grant,MI,49327,15.0x 15.0x  6.0,16.12,0.0
1ZR4R346YW96672587,2021-11-26,UPS SurePost - 1 LB or Greater,19.33,-3.21,16.12,3131368,6.0,1,5.0,Drakesboro,KY,42337,15.0x 15.0x  6.0,16.12,0.0
1ZR4R346YW96643911,2021-11-26,UPS SurePost - 1 LB or Greater,17.93,-3.59,14.34,3131325,9.0,1,6.0,Sammamish,WA,98074,15.0x 15.0x 10.0,14.34,0.0
1ZR4R346YW90237004,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131147,6.0,1,5.0,Lake Elmo,MN,55042,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW90239413,2021-11-26,UPS SurePost - 1 LB or Greater,17.69,-2.89,14.8,3131273,3.0,1,5.0,Potosi,MO,63664,14.0x  8.0x  6.0,14.8,0.0
1ZR4R346YW96764077,2021-11-26,UPS SurePost - 1 LB or Greater,17.14,-3.43,13.71,3131213,9.0,1,5.0,Hoffman Estates,IL,60067,15.0x 15.0x 10.0,13.709999999999999,-0.0
1ZR4R346YW90282518,2021-11-26,UPS SurePost - 1 LB or Greater,15.83,-3.16,12.67,3131319,5.0,1,5.0,Puyallup,WA,98373,14.0x 14.0x  6.0,12.67,0.0
1ZR4R346YW90285622,2021-11-26,UPS SurePost - 1 LB or Greater,19.38,-3.87,15.51,3131525,9.0,1,7.0,Odessa,FL,33556,15.0x 15.0x 10.0,15.510000000000002,0.0
1ZR4R346YW90289226,2021-11-26,UPS SurePost - 1 LB or Greater,15.83,-3.16,12.67,3131501,5.0,1,5.0,North LIttle Rock,AR,72116,14.0x 14.0x  6.0,12.67,0.0
1ZR4R346YW90298850,2021-11-26,UPS SurePost - 1 LB or Greater,19.1,-3.16,15.94,3131192,5.0,1,5.0,Pittsburg,TX,75686,14.0x 14.0x  6.0,15.940000000000001,0.0
1ZR4R346YW96569289,2021-11-26,UPS SurePost - 1 LB or Greater,16.01,-3.2,12.81,3131381,9.0,1,4.0,Las Cruces,NM,88011,15.0x 15.0x 10.0,12.809999999999999,-0.0
1ZR4R346YW90316704,2021-11-26,UPS SurePost - 1 LB or Greater,17.29,-3.46,13.83,3131226,5.0,1,7.0,Baltimore,MD,21212,14.0x 14.0x  6.0,13.830000000000002,0.0
1ZR4R346YW90334668,2021-11-26,UPS SurePost - 1 LB or Greater,17.29,-3.46,13.83,3131214,5.0,1,7.0,Fredericksburg,VA,22405,14.0x 14.0x  6.0,13.830000000000002,0.0
1ZR4R346YW96821791,2021-11-26,UPS SurePost - 1 LB or Greater,17.14,-3.43,13.71,3131193,9.0,1,5.0,Pleasanton,CA,94588,15.0x 15.0x 10.0,13.709999999999999,-0.0
1ZR4R346YW90352997,2021-11-26,UPS SurePost - 1 LB or Greater,18.75,-3.1,15.65,3131364,3.0,1,7.0,Dunnsville,VA,22454,14.0x  8.0x  6.0,15.65,0.0
1ZR4R346YW90370413,2021-11-26,UPS SurePost - 1 LB or Greater,15.47,-3.1,12.37,3131390,3.0,1,7.0,Lakewood Ranch,FL,34202,14.0x  8.0x  6.0,12.370000000000001,0.0
1ZR4R346YW90371814,2021-11-26,UPS SurePost - 1 LB or Greater,17.48,-3.5,13.98,3131311,6.0,1,7.0,Boston,MA,02121,15.0x 15.0x  6.0,13.98,0.0
1ZR4R346YW90387316,2021-11-26,UPS SurePost - 1 LB or Greater,16.62,-3.33,13.29,3131224,6.0,1,6.0,Acworth,GA,30101,15.0x 15.0x  6.0,13.290000000000001,0.0
1ZR4R346YW90393265,2021-11-26,UPS SurePost - 1 LB or Greater,17.48,-3.5,13.98,3131230,6.0,1,7.0,River Edge,NJ,07661,15.0x 15.0x  6.0,13.98,0.0
1ZR4R346YW96588517,2021-11-26,UPS SurePost - 1 LB or Greater,17.48,-3.5,13.98,3131424,6.0,1,7.0,Fort Lauderdale,FL,33312,15.0x 15.0x  6.0,13.98,0.0
1ZR4R346YW90398019,2021-11-26,UPS SurePost - 1 LB or Greater,17.48,-3.5,13.98,3131268,6.0,1,7.0,north bay village,FL,33141,15.0x 15.0x  6.0,13.98,0.0
1ZR4R346YW90423740,2021-11-26,UPS SurePost - 1 LB or Greater,17.14,-3.43,13.71,3131407,9.0,1,5.0,MCKINNEY,TX,75071,15.0x 15.0x 10.0,13.709999999999999,-0.0
1ZR4R346YW99955712,2021-11-26,UPS SurePost - 1 LB or Greater,15.47,-3.1,12.37,3131152,3.0,1,7.0,Annapolis,MD,21403,14.0x  8.0x  6.0,12.370000000000001,0.0
1ZR4R346YW96932724,2021-11-26,UPS SurePost - 1 LB or Greater,15.47,-3.1,12.37,3131158,3.0,1,7.0,Cooper City,FL,33026,14.0x  8.0x  6.0,12.370000000000001,0.0
1ZR4R346YW99668256,2021-11-26,UPS SurePost - 1 LB or Greater,17.14,-3.43,13.71,3131385,9.0,1,5.0,Zionsville,IN,46077,15.0x 15.0x 10.0,13.709999999999999,-0.0
1ZR4R346YW96261468,2021-11-26,UPS SurePost - 1 LB or Greater,16.62,-3.33,13.29,3131350,6.0,1,6.0,Greensburg,PA,15601,15.0x 15.0x  6.0,13.290000000000001,0.0
1ZR4R346YW96965421,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131355,6.0,1,5.0,Carmel,IN,46032,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW99829322,2021-11-26,UPS SurePost - 1 LB or Greater,17.69,-2.89,14.8,3131523,3.0,1,5.0,Wyoming,IA,52362,14.0x  8.0x  6.0,14.8,0.0
1ZR4R346YW99824032,2021-11-26,UPS SurePost - 1 LB or Greater,16.62,-3.33,13.29,3131449,6.0,1,6.0,Harahan,LA,70123,15.0x 15.0x  6.0,13.290000000000001,0.0
1ZR4R346YW99776157,2021-11-26,UPS SurePost - 1 LB or Greater,20.41,-3.43,16.98,3131426,9.0,1,5.0,Macon,MO,63552,15.0x 15.0x 10.0,16.98,0.0
1ZR4R346YW91310600,2021-11-26,UPS SurePost - 1 LB or Greater,16.48,-3.3,13.18,3131429,5.0,1,6.0,Penfield,NY,14526,14.0x 14.0x  6.0,13.180000000000001,0.0
1ZR4R346YW97008972,2021-11-26,UPS SurePost - 1 LB or Greater,17.14,-3.43,13.71,3131416,9.0,1,5.0,Danville,CA,94526,15.0x 15.0x 10.0,13.709999999999999,-0.0
1ZR4R346YW91316613,2021-11-26,UPS SurePost - 1 LB or Greater,14.77,-2.96,11.81,3131526,5.0,1,4.0,Bozeman,MT,59718,14.0x 14.0x  6.0,11.81,0.0
1ZR4R346YW99749669,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131400,6.0,1,5.0,Cypress,TX,77429,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW91325952,2021-11-26,UPS SurePost - 1 LB or Greater,16.48,-3.3,13.18,3131136,5.0,1,6.0,Canton,OH,44718,14.0x 14.0x  6.0,13.180000000000001,0.0
1ZR4R346YW91336673,2021-11-26,UPS SurePost - 1 LB or Greater,17.48,-3.5,13.98,3131279,6.0,1,7.0,Massapequa Park,NY,11762,15.0x 15.0x  6.0,13.98,0.0
1ZR4R346YW91341998,2021-11-26,UPS SurePost - 1 LB or Greater,15.47,-3.1,12.37,3131255,3.0,1,7.0,hamilton,NJ,08610,14.0x  8.0x  6.0,12.370000000000001,0.0
1ZR4R346YW92918248,2021-11-26,UPS SurePost - 1 LB or Greater,17.29,-3.46,13.83,3131491,5.0,1,7.0,Naples,FL,34110,14.0x 14.0x  6.0,13.830000000000002,0.0
1ZR4R346YW96956271,2021-11-26,UPS SurePost - 1 LB or Greater,17.93,-3.59,14.34,3131124,9.0,1,6.0,Marietta,GA,30067,15.0x 15.0x 10.0,14.34,0.0
1ZR4R346YW91380866,2021-11-26,UPS SurePost - 1 LB or Greater,17.48,-3.5,13.98,3131334,6.0,1,7.0,Lancaster,PA,17603,15.0x 15.0x  6.0,13.98,0.0
1ZR4R346YW91401119,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131289,6.0,1,5.0,Pacifica,CA,94066,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW91422507,2021-11-26,UPS SurePost - 1 LB or Greater,19.09,-3.3,15.79,3131315,5.0,1,6.0,Asheboro,NC,27205,14.0x 14.0x  6.0,15.790000000000001,0.0
1ZR4R346YW91428083,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131123,6.0,1,5.0,Arlington,TN,38002,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW91429331,2021-11-26,UPS SurePost - 1 LB or Greater,15.83,-3.16,12.67,3131474,5.0,1,5.0,Vista,CA,92081,14.0x 14.0x  6.0,12.67,0.0
1ZR4R346YW91462965,2021-11-26,UPS SurePost - 1 LB or Greater,17.29,-3.46,13.83,3131142,5.0,1,7.0,Windermere,FL,34786,14.0x 14.0x  6.0,13.830000000000002,0.0
1ZR4R346YW91474783,2021-11-26,UPS SurePost - 1 LB or Greater,19.38,-3.87,15.51,3131441,9.0,1,7.0,Fort Myers,FL,33913,15.0x 15.0x 10.0,15.510000000000002,0.0
1ZR4R346YW91534235,2021-11-26,UPS SurePost - 1 LB or Greater,16.48,-3.3,13.18,3131358,5.0,1,6.0,Sterling Heights,MI,48314,14.0x 14.0x  6.0,13.180000000000001,0.0
1ZR4R346YW91574380,2021-11-26,UPS SurePost - 1 LB or Greater,19.09,-3.3,15.79,3131439,5.0,1,6.0,Mooresville,NC,28115,14.0x 14.0x  6.0,15.790000000000001,0.0
1ZR4R346YW91584057,2021-11-26,UPS SurePost - 1 LB or Greater,16.62,-3.33,13.29,3131277,6.0,1,6.0,Brookhaven,GA,30319,15.0x 15.0x  6.0,13.290000000000001,0.0
1ZR4R346YW99696387,2021-11-26,UPS SurePost - 1 LB or Greater,19.38,-3.87,15.51,3131185,9.0,1,7.0,Dedham,MA,02026,15.0x 15.0x 10.0,15.510000000000002,0.0
1ZR4R346YW91249286,2021-11-26,UPS SurePost - 1 LB or Greater,16.48,-3.3,13.18,3131406,5.0,1,6.0,Destin,FL,32541,14.0x 14.0x  6.0,13.180000000000001,0.0
1ZR4R346YW91220270,2021-11-26,UPS SurePost - 1 LB or Greater,15.83,-3.16,12.67,3131217,5.0,1,5.0,Burnsville,MN,55306,14.0x 14.0x  6.0,12.67,0.0
1ZR4R346YW96948824,2021-11-26,UPS SurePost - 1 LB or Greater,21.99,-3.87,18.12,3131298,9.0,1,7.0,Lake city,FL,32025,15.0x 15.0x 10.0,18.12,0.0
1ZR4R346YW91049475,2021-11-26,UPS SurePost - 1 LB or Greater,12.44,-2.49,9.95,3131493,6.0,1,2.0,Westminster,CO,80021,15.0x 15.0x  6.0,9.950000000000001,0.0
1ZR4R346YW99927341,2021-11-26,UPS SurePost - 1 LB or Greater,19.89,-3.33,16.56,3131472,6.0,1,6.0,Clyo,GA,31303,15.0x 15.0x  6.0,16.560000000000002,0.0
1ZR4R346YW90919554,2021-11-26,UPS SurePost - 1 LB or Greater,17.29,-3.46,13.83,3131461,5.0,1,7.0,NY,NY,10028,14.0x 14.0x  6.0,13.830000000000002,0.0
1ZR4R346YW90928464,2021-11-26,UPS SurePost - 1 LB or Greater,17.29,-3.46,13.83,3131296,5.0,1,7.0,Fort Lauderdale,FL,33301,14.0x 14.0x  6.0,13.830000000000002,0.0
1ZR4R346YW90934724,2021-11-26,UPS SurePost - 1 LB or Greater,21.99,-3.87,18.12,3131495,9.0,1,7.0,Lake City,FL,32025,15.0x 15.0x 10.0,18.12,0.0
1ZR4R346YW90940128,2021-11-26,UPS SurePost - 1 LB or Greater,17.29,-3.46,13.83,3131476,5.0,1,7.0,Ruskin,FL,33570,14.0x 14.0x  6.0,13.830000000000002,0.0
1ZR4R346YW96954933,2021-11-26,UPS SurePost - 1 LB or Greater,14.99,-3.01,11.98,3131162,3.0,1,6.0,Charlotte,NC,28205,14.0x  8.0x  6.0,11.979999999999999,-0.0
1ZR4R346YW91008938,2021-11-26,UPS SurePost - 1 LB or Greater,17.48,-3.5,13.98,3131291,6.0,1,7.0,garfield,NJ,07026,15.0x 15.0x  6.0,13.98,0.0
1ZR4R346YW91021922,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131228,6.0,1,5.0,Gurnee,IL,60031,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW91026294,2021-11-26,UPS SurePost - 1 LB or Greater,17.48,-3.5,13.98,3131444,6.0,1,7.0,Long Beach,NY,11561,15.0x 15.0x  6.0,13.98,0.0
1ZR4R346YW96328780,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131413,6.0,1,5.0,Park Ridge,IL,60068,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW91034356,2021-11-26,UPS SurePost - 1 LB or Greater,17.48,-3.5,13.98,3131141,6.0,1,7.0,Wappingers Falls,NY,12590,15.0x 15.0x  6.0,13.98,0.0
1ZR4R346YW91064216,2021-11-26,UPS SurePost - 1 LB or Greater,16.62,-3.33,13.29,3131208,6.0,1,6.0,Fort Thomas,KY,41075,15.0x 15.0x  6.0,13.290000000000001,0.0
1ZR4R346YW91211860,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131499,6.0,1,5.0,Glendale,CA,91204,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW91070110,2021-11-26,UPS SurePost - 1 LB or Greater,12.44,-2.49,9.95,3131175,6.0,1,2.0,Parker,CO,80134,15.0x 15.0x  6.0,9.950000000000001,0.0
1ZR4R346YW91091642,2021-11-26,UPS SurePost - 1 LB or Greater,16.62,-3.33,13.29,3131274,6.0,1,6.0,Troy,OH,45373,15.0x 15.0x  6.0,13.290000000000001,0.0
1ZR4R346YW91099886,2021-11-26,UPS SurePost - 1 LB or Greater,17.14,-3.43,13.71,3131509,9.0,1,5.0,Chicago,IL,60625,15.0x 15.0x 10.0,13.709999999999999,-0.0
1ZR4R346YW96320902,2021-11-26,UPS SurePost - 1 LB or Greater,14.91,-2.98,11.93,3131384,6.0,1,4.0,Wichita,KS,67207,15.0x 15.0x  6.0,11.93,0.0
1ZR4R346YW91143729,2021-11-26,UPS SurePost - 1 LB or Greater,18.66,-3.21,15.45,3131290,6.0,1,5.0,Vidor,TX,77662,15.0x 15.0x  6.0,15.450000000000001,0.0
1ZR4R346YW91153978,2021-11-26,UPS SurePost - 1 LB or Greater,16.28,-2.74,13.54,732625,9.0,1,2.0,Peyton,CO,80831,15.0x 15.0x 10.0,13.54,0.0
1ZR4R346YW91178335,2021-11-26,UPS SurePost - 1 LB or Greater,14.77,-2.96,11.81,3131330,5.0,1,4.0,Salt Lake City,UT,84105,14.0x 14.0x  6.0,11.81,0.0
1ZR4R346YW91179905,2021-11-26,UPS SurePost - 1 LB or Greater,17.29,-3.46,13.83,3131120,5.0,1,7.0,Newton,MA,02465,14.0x 14.0x  6.0,13.830000000000002,0.0
1ZR4R346YW91184435,2021-11-26,UPS SurePost - 1 LB or Greater,18.44,-3.16,15.28,3131497,5.0,1,5.0,Napa,CA,94558,14.0x 14.0x  6.0,15.280000000000001,0.0
1ZR4R346YW91193845,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131218,6.0,1,5.0,Fox Lake,IL,60020,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW91195656,2021-11-26,UPS SurePost - 1 LB or Greater,17.29,-3.46,13.83,3131203,5.0,1,7.0,Miami,FL,33137,14.0x 14.0x  6.0,13.830000000000002,0.0
1ZR4R346YW92900168,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131196,6.0,1,5.0,Stockton,CA,95204,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW92758475,2021-11-26,UPS SurePost - 1 LB or Greater,16.62,-3.33,13.29,3131335,6.0,1,6.0,Front Royal,VA,22630,15.0x 15.0x  6.0,13.290000000000001,0.0
1ZR4R346YW99160400,2021-11-26,UPS SurePost - 1 LB or Greater,20.54,-3.59,16.95,3131096,9.0,1,6.0,EDEN,NY,14057,15.0x 15.0x 10.0,16.95,0.0
1ZR4R346YW90002641,2021-11-26,UPS SurePost - 1 LB or Greater,17.14,-3.43,13.71,3131514,9.0,1,5.0,Lake Oswego,OR,97035,15.0x 15.0x 10.0,13.709999999999999,-0.0
1ZR4R346YW94182806,2021-11-26,UPS SurePost - 1 LB or Greater,16.48,-3.3,13.18,3131164,5.0,1,6.0,Louisville,KY,40207,14.0x 14.0x  6.0,13.180000000000001,0.0
1ZR4R346YW98525072,2021-11-26,UPS SurePost - 1 LB or Greater,17.14,-3.43,13.71,3131382,9.0,1,5.0,Rockwall,TX,75087,15.0x 15.0x 10.0,13.709999999999999,-0.0
1ZR4R346YW98522495,2021-11-26,UPS SurePost - 1 LB or Greater,21.99,-3.87,18.12,3131365,9.0,1,7.0,DALTON,MA,01226,15.0x 15.0x 10.0,18.12,0.0
1ZR4R346YW97407755,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131419,6.0,1,5.0,Mpls,MN,55418,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW95493728,2021-11-26,UPS SurePost - 1 LB or Greater,17.48,-3.5,13.98,3131475,6.0,1,7.0,winter garden,FL,34787,15.0x 15.0x  6.0,13.98,0.0
1ZR4R346YW90036061,2021-11-26,UPS SurePost - 1 LB or Greater,16.62,-3.33,13.29,3131161,6.0,1,6.0,North Tonawanda,NY,14120,15.0x 15.0x  6.0,13.290000000000001,0.0
1ZR4R346YW98461391,2021-11-26,UPS SurePost - 1 LB or Greater,14.42,-2.89,11.53,3131139,3.0,1,5.0,Riverside,CA,92504,14.0x  8.0x  6.0,11.530000000000001,0.0
1ZR4R346YW94269160,2021-11-26,UPS SurePost - 1 LB or Greater,17.48,-3.5,13.98,3131190,6.0,1,7.0,Stafford,VA,22554,15.0x 15.0x  6.0,13.98,0.0
1ZR4R346YW95464410,2021-11-26,UPS SurePost - 1 LB or Greater,16.62,-3.33,13.29,3131357,6.0,1,6.0,Monroeville,PA,15146,15.0x 15.0x  6.0,13.290000000000001,0.0
1ZR4R346YW94274636,2021-11-26,UPS SurePost - 1 LB or Greater,16.05,-3.21,12.84,3131507,6.0,1,5.0,Houston,TX,77069,15.0x 15.0x  6.0,12.84,0.0
1ZR4R346YW94279711,2021-11-26,UPS SurePost - 1 LB or Greater,17.48,-3.5,13.98,3131433,10.0,1,7.0,Franklin,MA,02038,15.0x 15.0x  6.0,25.41,11.43
1ZR4R346YW95460316,2021-11-26,UPS SurePost - 1 LB or Greater,13.88,-2.79,11.09,3131438,3.0,1,4.0,GOODYEAR,AZ,85338,14.0x  8.0x  6.0,11.09,0.0
1ZR4R346YW94302588,2021-11-26,UPS SurePost - 1 LB or Greater,18.44,-3.16,15.28,3131156,5.0,1,5.0,Booneville,MS,38829,14.0x 14.0x  6.0,15.280000000000001,0.0
1ZR4R346YW94311274,2021-11-26,UPS SurePost - 1 LB or Greater,16.48,-3.3,13.18,3131479,5.0,1,6.0,Tipp City,OH,45371,14.0x 14.0x  6.0,13.180000000000001,0.0
1ZR4R346YW94331154,2021-11-26,UPS SurePost - 1 LB or Greater,18.66,-3.21,15.45,3131195,6.0,1,5.0,Calistoga,CA,94515,15.0x 15.0x  6.0,15.450000000000001,0.0
1ZR4R346YW94348539,2021-11-26,UPS SurePost - 1 LB or Greater,15.83,-3.16,12.67,3131237,5.0,1,5.0,Baton Rouge,LA,70808,14.0x 14.0x  6.0,12.67,0.0
1ZR4R346YW94348717,2021-11-26,UPS SurePost - 1 LB or Greater,17.29,-3.46,13.83,3131232,5.0,1,7.0,Myrtle Beach,SC,29577,14.0x 14.0x  6.0,13.830000000000002,0.0
