"Tracking Number","Transaction Date","Type","System","Service Code","Published Charge","Incentive Charge","Net Charge","Ref No 1","Ref No 2"
"1ZR4R346YW96150444","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.57","-$3.12","$12.45","3136513",""
"1ZR4R346YW96159150","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.62","-$4.12","$16.50","3136681",""
"1ZR4R346YW96231802","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.05","-$3.81","$15.24","3136627",""
"1ZR4R346YW96244790","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.06","-$3.66","$18.40","3136470",""
"1ZR4R346YW96245995","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.84","-$3.41","$17.43","3136577",""
"1ZR4R346YW96249482","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.96","-$3.40","$13.56","3136785",""
"1ZR4R346YW96266052","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3136390",""
"1ZR4R346YW96326559","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136491",""
"1ZR4R346YW96360217","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.24","-$3.53","$18.71","3136696",""
"1ZR4R346YW96390757","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.22","-$3.66","$14.56","3136713",""
"1ZR4R346YW96405026","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.62","-$4.12","$16.50","3136702",""
"1ZR4R346YW96417004","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.96","-$3.40","$13.56","3136671",""
"1ZR4R346YW96420125","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.42","$17.47","3136444",""
"1ZR4R346YW96443799","Jan 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.08","-$3.21","$12.87","3136315",""
"1ZR4R346YW96447606","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.68","-$3.54","$14.14","3136502",""
"1ZR4R346YW96461626","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136542",""
"1ZR4R346YW96470241","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.22","-$3.66","$14.56","3136647",""
"1ZR4R346YW96470545","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.58","-$3.40","$18.18","3136680",""
"1ZR4R346YW96511830","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.82","-$3.16","$12.66","3136543",""
"1ZR4R346YW96516764","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.62","-$4.12","$16.50","3136585",""
"1ZR4R346YW96584351","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.82","-$3.16","$12.66","3136779",""
"1ZR4R346YW96603311","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.67","-$3.42","$18.25","3136475",""
"1ZR4R346YW96651251","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.18","-$2.64","$10.54","3136738",""
"1ZR4R346YW96656505","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136637",""
"1ZR4R346YW96664176","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136670",""
"1ZR4R346YW96683968","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136399",""
"1ZR4R346YW96700359","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3136106",""
"1ZR4R346YW96706568","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3136124",""
"1ZR4R346YW96722675","Jan 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3136323",""
"1ZR4R346YW96723852","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.84","-$3.41","$17.43","3136548",""
"1ZR4R346YW96749343","Jan 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136342",""
"1ZR4R346YW96772513","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136518",""
"1ZR4R346YW96775618","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.22","-$3.66","$14.56","3136634",""
"1ZR4R346YW96781129","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136751",""
"1ZR4R346YW96816618","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136541",""
"1ZR4R346YW96848414","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.38","-$3.71","$18.67","3136589",""
"1ZR4R346YW96864405","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136688",""
"1ZR4R346YW96872781","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.66","-$3.53","$14.13","3136534",""
"1ZR4R346YW97023231","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136735",""
"1ZR4R346YW97040383","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.46","-$3.53","$17.93","3136674",""
"1ZR4R346YW97045468","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136595",""
"1ZR4R346YW97068425","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.81","-$3.40","$17.41","3136512",""
"1ZR4R346YW97109649","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$24.47","-$4.13","$20.34","3136395",""
"1ZR4R346YW97111145","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136523",""
"1ZR4R346YW97131472","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.89","-$3.42","$17.47","3136503",""
"1ZR4R346YW97147947","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3136085",""
"1ZR4R346YW97151281","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.08","-$3.21","$12.87","3136422",""
"1ZR4R346YW97185405","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136802",""
"1ZR4R346YW97187832","Jan 06, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.40","-$3.72","$18.68","3135926",""
"1ZR4R346YW97271544","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.65","-$3.53","$14.12","3136625",""
"1ZR4R346YW97286467","Jan 20, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136859",""
"1ZR4R346YW97334959","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136583",""
"1ZR4R346YW97346491","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.35","-$3.71","$18.64","3136704",""
"1ZR4R346YW97350842","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.62","-$3.41","$18.21","3136712",""
"1ZR4R346YW97350977","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136398",""
"1ZR4R346YW97368039","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.96","-$3.40","$13.56","3136676",""
"1ZR4R346YW97368486","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136632",""
"1ZR4R346YW97391781","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.22","-$3.66","$14.56","3136618",""
"1ZR4R346YW97425093","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.43","-$3.72","$18.71","3136498",""
"1ZR4R346YW97430836","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136642",""
"1ZR4R346YW97485395","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$24.42","-$4.12","$20.30","3136605",""
"1ZR4R346YW97492663","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$24.42","-$4.12","$20.30","3136652",""
"1ZR4R346YW97496374","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.66","-$3.53","$14.13","3136656",""
"1ZR4R346YW97529105","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.44","-$3.53","$17.91","3136706",""
"1ZR4R346YW97596266","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.67","-$3.42","$18.25","3136461",""
"1ZR4R346YW97644678","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.62","-$3.41","$18.21","3136557",""
"1ZR4R346YW97654630","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.59","-$3.72","$14.87","3136511",""
"1ZR4R346YW97659279","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3136466",""
"1ZR4R346YW97668910","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.96","-$3.40","$13.56","3136710",""
"1ZR4R346YW97669544","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3136404",""
"1ZR4R346YW97671246","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136544",""
"1ZR4R346YW97751847","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.41","-$3.16","$17.25","3136809",""
"1ZR4R346YW97808983","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.55","-$3.71","$14.84","3136765",""
"1ZR4R346YW97854003","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136245",""
"1ZR4R346YW97869748","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.09","$12.38","3136445",""
"1ZR4R346YW97871048","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136592",""
"1ZR4R346YW97874456","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.43","-$3.72","$18.71","3136455",""
"1ZR4R346YW97878210","Jan 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.85","-$3.17","$12.68","732698",""
"1ZR4R346YW97880887","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136559",""
"1ZR4R346YW97931518","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3136510",""
"1ZR4R346YW97971332","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136752",""
"1ZR4R346YW98024907","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.46","-$3.53","$17.93","3136561",""
"1ZR4R346YW98029420","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.24","-$3.53","$18.71","3136590",""
"1ZR4R346YW98044314","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136639",""
"1ZR4R346YW98044994","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.28","-$3.54","$18.74","3136506",""
"1ZR4R346YW98045797","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136679",""
"1ZR4R346YW98070045","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.29","-$3.54","$18.75","3136509",""
"1ZR4R346YW98070741","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136755",""
"1ZR4R346YW98107425","Jan 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3136270",""
"1ZR4R346YW98108531","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.43","-$3.08","$12.35","3136781",""
"1ZR4R346YW98111643","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.22","-$3.66","$14.56","3136790",""
"1ZR4R346YW98116228","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.26","-$3.66","$14.60","3136489",""
"1ZR4R346YW98133665","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136553",""
"1ZR4R346YW98142235","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3136396",""
"1ZR4R346YW98145296","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.22","-$3.66","$14.56","3136662",""
"1ZR4R346YW98145492","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.22","-$3.66","$14.56","3136753",""
"1ZR4R346YW98146535","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136486",""
"1ZR4R346YW98163525","Jan 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.43","-$3.72","$18.71","3136310",""
"1ZR4R346YW98181363","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136651",""
"1ZR4R346YW98193010","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.22","-$3.66","$14.56","3136784",""
"1ZR4R346YW98264818","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.06","-$2.60","$10.46","3136672",""
"1ZR4R346YW98267075","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.88","-$2.97","$11.91","3136417",""
"1ZR4R346YW98335634","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136591",""
"1ZR4R346YW98352017","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.22","-$3.66","$14.56","3136701",""
"1ZR4R346YW98352802","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136539",""
"1ZR4R346YW98357763","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$3.40","$17.36","3136736",""
"1ZR4R346YW98400705","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.41","-$3.16","$17.25","3136611",""
"1ZR4R346YW98437266","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136629",""
"1ZR4R346YW98479702","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3136497",""
"1ZR4R346YW98480156","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.44","-$3.53","$17.91","3136628",""
"1ZR4R346YW98485526","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.62","-$3.41","$18.21","3136519",""
"1ZR4R346YW98486392","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.44","-$3.53","$17.91","3136669",""
"1ZR4R346YW98543294","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136182",""
"1ZR4R346YW98543409","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3136483",""
"1ZR4R346YW98548922","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.62","-$4.12","$16.50","3136764",""
"1ZR4R346YW98551347","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.23","-$3.53","$18.70","3136731",""
"1ZR4R346YW98558439","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.06","-$3.66","$18.40","3136492",""
"1ZR4R346YW98566411","Jan 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136271",""
"1ZR4R346YW98576080","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.85","-$3.81","$19.04","3136741",""
"1ZR4R346YW98601211","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.62","-$3.16","$16.46","3136803",""
"1ZR4R346YW98665537","Jan 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.49","-$3.54","$17.95","3136296",""
"1ZR4R346YW98676874","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.65","-$3.53","$14.12","3136700",""
"1ZR4R346YW98677220","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.82","-$3.16","$12.66","3136707",""
"1ZR4R346YW98678381","Jan 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.89","-$3.21","$16.68","3136322",""
"1ZR4R346YW98683679","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.22","-$3.66","$14.56","3136655",""
"1ZR4R346YW98701863","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.96","-$3.40","$13.56","3136695",""
"1ZR4R346YW98703174","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.82","$15.28","3136457",""
"1ZR4R346YW98703905","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.01","-$3.65","$18.36","3136663",""
"1ZR4R346YW98724599","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136393",""
"1ZR4R346YW98751443","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.55","-$3.71","$14.84","3136690",""
"1ZR4R346YW98755118","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3136446",""
"1ZR4R346YW98804467","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.43","-$3.72","$18.71","3136505",""
"1ZR4R346YW98808105","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.05","-$3.81","$15.24","3136759",""
"1ZR4R346YW98813162","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.62","-$3.41","$18.21","3136667",""
"1ZR4R346YW98826096","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136609",""
"1ZR4R346YW98834765","Jan 10, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.43","-$3.72","$18.71","3136255",""
"1ZR4R346YW98837119","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136770",""
"1ZR4R346YW98913303","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.22","-$3.66","$14.56","3136811",""
"1ZR4R346YW98924962","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.00","-$3.40","$13.60","3136684",""
"1ZR4R346YW98949847","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3136493",""
"1ZR4R346YW98979930","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.55","-$3.40","$18.15","3136730",""
"1ZR4R346YW98984899","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.43","-$3.72","$18.71","3136469",""
"1ZR4R346YW98985898","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136636",""
"1ZR4R346YW98995136","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.62","-$4.12","$16.50","3136677",""
"1ZR4R346YW99027911","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.62","-$4.12","$16.50","3136761",""
"1ZR4R346YW99029562","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.66","-$3.53","$14.13","3136531",""
"1ZR4R346YW99110142","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$24.42","-$4.12","$20.30","3136709",""
"1ZR4R346YW99110642","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136737",""
"1ZR4R346YW99125592","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.62","-$4.12","$16.50","3136698",""
"1ZR4R346YW99130255","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3136410",""
"1ZR4R346YW99135376","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136496",""
"1ZR4R346YW99142126","Jan 19, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.82","-$3.16","$12.66","3136773",""
"1ZR4R346YW99144188","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.05","-$3.81","$15.24","3136691",""
"1ZR4R346YW99150340","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.62","-$4.12","$16.50","3136579",""
"1ZR4R346YW99168608","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136587",""
"1ZR4R346YW99172166","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.06","-$3.66","$18.40","3136443",""
"1ZR4R346YW99199889","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.22","-$3.66","$14.56","3136660",""
"1ZR4R346YW99207413","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.66","-$3.17","$16.49","3136500",""
"1ZR4R346YW99212827","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.62","-$4.12","$16.50","3136540",""
"1ZR4R346YW99314137","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.43","-$3.72","$18.71","3136407",""
"1ZR4R346YW99315878","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$23.64","-$3.81","$19.83","3136733",""
"1ZR4R346YW99349949","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.63","-$3.72","$14.91","3136485",""
"1ZR4R346YW99359385","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3136465",""
"1ZR4R346YW99387050","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.01","-$3.65","$18.36","3136516",""
"1ZR4R346YW99396728","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.22","-$3.66","$14.56","3136569",""
"1ZR4R346YW99400776","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.81","-$3.16","$12.65","3136757",""
"1ZR4R346YW99406038","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.66","-$4.13","$16.53","3136372",""
"1ZR4R346YW99408572","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.58","-$3.71","$14.87","3136533",""
"1ZR4R346YW99425697","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.82","-$3.16","$12.66","3136747",""
"1ZR4R346YW99440205","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.01","-$3.65","$18.36","3136699",""
"1ZR4R346YW99472976","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.55","-$3.40","$18.15","3136643",""
"1ZR4R346YW99498654","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3136507",""
"1ZR4R346YW99508053","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.55","-$3.71","$14.84","3136692",""
"1ZR4R346YW99535587","Jan 14, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.67","-$3.42","$18.25","732701",""
"1ZR4R346YW99588566","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.22","-$3.66","$14.56","3136715",""
"1ZR4R346YW99627531","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.84","-$3.41","$17.43","3136645",""
"1ZR4R346YW99668747","Jan 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.41","-$3.12","$16.29","3136282",""
"1ZR4R346YW99671304","Jan 13, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.08","-$3.42","$13.66","3136447",""
"1ZR4R346YW99739714","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.80","-$3.40","$17.40","3136568",""
"1ZR4R346YW99748946","Jan 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.40","-$3.72","$18.68","3136293",""
"1ZR4R346YW99795458","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136623",""
"1ZR4R346YW99863188","Jan 12, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.70","-$3.54","$14.16","3136397",""
"1ZR4R346YW99863357","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.04","-$3.41","$13.63","3136763",""
"1ZR4R346YW99869753","Jan 11, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.50","-$3.54","$17.96","3136292",""
"1ZR4R346YW99887037","Jan 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.62","-$4.12","$16.50","3136556",""
