"Tracking Number","Transaction Date","Type","System","Service Code","Published Charge","Incentive Charge","Net Charge","Ref No 1","Ref No 2"
"1ZR4R346YW92211859","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3132177",""
"1ZR4R346YW92220769","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132166",""
"1ZR4R346YW92241184","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3133047",""
"1ZR4R346YW92258890","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3132999",""
"1ZR4R346YW92263571","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3132721",""
"1ZR4R346YW92264678","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3133220",""
"1ZR4R346YW92282676","Dec 03, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3132854",""
"1ZR4R346YW92302617","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3133015",""
"1ZR4R346YW92309610","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3131909",""
"1ZR4R346YW92322122","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3131944",""
"1ZR4R346YW92322953","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3132776",""
"1ZR4R346YW92352546","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3132016",""
"1ZR4R346YW92363481","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132545",""
"1ZR4R346YW92364257","Dec 03, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.59","-$3.01","$14.58","3132834",""
"1ZR4R346YW92376780","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132125",""
"1ZR4R346YW92405882","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133100",""
"1ZR4R346YW92411688","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132192",""
"1ZR4R346YW92418412","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.91","-$2.98","$11.93","3133329",""
"1ZR4R346YW92424165","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131607",""
"1ZR4R346YW92432085","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3132090",""
"1ZR4R346YW92433333","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3132486",""
"1ZR4R346YW92440236","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3132915",""
"1ZR4R346YW92470776","Dec 01, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132643",""
"1ZR4R346YW92471720","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3133302",""
"1ZR4R346YW92481399","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132512",""
"1ZR4R346YW92489748","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3132905",""
"1ZR4R346YW92495811","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3131855",""
"1ZR4R346YW92500457","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.52","-$2.98","$14.54","3133320",""
"1ZR4R346YW92504471","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3132750",""
"1ZR4R346YW92505532","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3133054",""
"1ZR4R346YW92508655","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3131939",""
"1ZR4R346YW92529703","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132152",""
"1ZR4R346YW92532360","Dec 03, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3132883",""
"1ZR4R346YW92557754","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3132522",""
"1ZR4R346YW92573316","Dec 03, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3132868",""
"1ZR4R346YW92581218","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.14","-$3.43","$13.71","3132952",""
"1ZR4R346YW92590575","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132123",""
"1ZR4R346YW92592180","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3133338",""
"1ZR4R346YW92608976","Dec 01, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132687",""
"1ZR4R346YW92610052","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.72","-$2.43","$12.29","8863360781756",""
"1ZR4R346YW92614898","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.23","-$3.33","$15.90","3132094",""
"1ZR4R346YW92648503","Dec 01, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132664",""
"1ZR4R346YW92667626","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3132133",""
"1ZR4R346YW92684330","Dec 01, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3132657",""
"1ZR4R346YW92704120","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.23","-$3.33","$15.90","3132487",""
"1ZR4R346YW92709910","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132585",""
"1ZR4R346YW92721343","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3132163",""
"1ZR4R346YW92722422","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3132735",""
"1ZR4R346YW92737658","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131839",""
"1ZR4R346YW92751669","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3132997",""
"1ZR4R346YW92751954","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3132569",""
"1ZR4R346YW92779265","Dec 03, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3132848",""
"1ZR4R346YW92798824","Dec 03, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3132801",""
"1ZR4R346YW92807466","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.77","-$2.96","$11.81","3133339",""
"1ZR4R346YW92813708","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3133083",""
"1ZR4R346YW92821655","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132767",""
"1ZR4R346YW92857215","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.23","-$3.33","$15.90","3132071",""
"1ZR4R346YW92858625","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3131811",""
"1ZR4R346YW92864734","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.79","-$2.71","$14.08","3132763",""
"1ZR4R346YW92880252","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3132137",""
"1ZR4R346YW92884703","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.91","-$2.98","$11.93","3133200",""
"1ZR4R346YW92890189","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.90","-$3.46","$16.44","3132935",""
"1ZR4R346YW92893953","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133129",""
"1ZR4R346YW92894596","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3132733",""
"1ZR4R346YW92910960","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3133127",""
"1ZR4R346YW92929450","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3133091",""
"1ZR4R346YW92955289","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3132894",""
"1ZR4R346YW92956564","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3132474",""
"1ZR4R346YW92971618","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3132746",""
"1ZR4R346YW92978746","Dec 03, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3132821",""
"1ZR4R346YW93000745","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3133307",""
"1ZR4R346YW93002047","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3132913",""
"1ZR4R346YW93026816","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.23","-$3.33","$15.90","3132608",""
"1ZR4R346YW93026978","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3131957",""
"1ZR4R346YW93028869","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3133156",""
"1ZR4R346YW93033522","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3133231",""
"1ZR4R346YW93057588","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3131848",""
"1ZR4R346YW93085691","Dec 03, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.01","-$3.20","$12.81","3132805",""
"1ZR4R346YW93104311","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.28","-$3.20","$16.08","3132993",""
"1ZR4R346YW93106775","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","732627",""
"1ZR4R346YW93114793","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.33","-$3.21","$16.12","3131757",""
"1ZR4R346YW93136304","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.54","-$3.59","$16.95","3132996",""
"1ZR4R346YW93144760","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.77","-$2.96","$11.81","3133042",""
"1ZR4R346YW93182335","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131987",""
"1ZR4R346YW93188982","Dec 01, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3132639",""
"1ZR4R346YW93227662","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132193",""
"1ZR4R346YW93241262","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3133294",""
"1ZR4R346YW93276341","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3133216",""
"1ZR4R346YW93277126","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3133141",""
"1ZR4R346YW93288776","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132065",""
"1ZR4R346YW93303392","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.90","-$3.46","$16.44","3133130",""
"1ZR4R346YW93306586","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132168",""
"1ZR4R346YW93310580","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3133036",""
"1ZR4R346YW93334000","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.76","-$3.30","$16.46","3132738",""
"1ZR4R346YW93375761","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.33","-$3.21","$16.12","3133140",""
"1ZR4R346YW93385992","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.23","-$3.33","$15.90","3131961",""
"1ZR4R346YW93394115","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3132054",""
"1ZR4R346YW93399512","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3132980",""
"1ZR4R346YW93409877","Dec 01, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.23","-$3.33","$15.90","3132620",""
"1ZR4R346YW93415842","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3132136",""
"1ZR4R346YW93427633","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131859",""
"1ZR4R346YW93440994","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3133336",""
"1ZR4R346YW93450090","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3132893",""
"1ZR4R346YW93452301","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3131998",""
"1ZR4R346YW93475519","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3131943",""
"1ZR4R346YW93476625","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3132158",""
"1ZR4R346YW93487524","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.99","-$3.01","$11.98","3132095",""
"1ZR4R346YW93489942","Dec 01, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$3.50","$17.26","3132609",""
"1ZR4R346YW93493277","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132148",""
"1ZR4R346YW93507690","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.08","-$2.70","$13.38","3133242",""
"1ZR4R346YW93515734","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133132",""
"1ZR4R346YW93519196","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3132464",""
"1ZR4R346YW93550802","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3133124",""
"1ZR4R346YW93561774","Dec 03, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3132831",""
"1ZR4R346YW93596540","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.90","-$3.46","$16.44","3132765",""
"1ZR4R346YW93625820","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3132076",""
"1ZR4R346YW93650212","Dec 03, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3132856",""
"1ZR4R346YW93663548","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3132115",""
"1ZR4R346YW93665608","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.33","-$3.21","$16.12","3132744",""
"1ZR4R346YW93685088","Dec 03, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.03","-$2.89","$14.14","3132880",""
"1ZR4R346YW93696370","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.83","-$3.16","$12.67","3133041",""
"1ZR4R346YW93703290","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3133198",""
"1ZR4R346YW93736791","Dec 03, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3132841",""
"1ZR4R346YW93742702","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3132777",""
"1ZR4R346YW93743774","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.33","-$3.21","$16.12","3133316",""
"1ZR4R346YW93769176","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133173",""
"1ZR4R346YW93781054","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.69","-$2.74","$10.95","3133106",""
"1ZR4R346YW93784015","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3132752",""
"1ZR4R346YW93788217","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.16","$15.94","3132410",""
"1ZR4R346YW93790464","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.33","-$3.21","$16.12","3131791",""
"1ZR4R346YW93792891","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131591",""
"1ZR4R346YW93808589","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3132515",""
"1ZR4R346YW93815759","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3132164",""
"1ZR4R346YW93816936","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3133304",""
"1ZR4R346YW93823179","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131763",""
"1ZR4R346YW93831357","Dec 03, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3132882",""
"1ZR4R346YW93839091","Dec 01, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.23","-$3.33","$15.90","3132668",""
"1ZR4R346YW93854887","Dec 03, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.75","-$3.43","$16.32","3132802",""
"1ZR4R346YW93857277","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.16","$15.94","3132995",""
"1ZR4R346YW93879806","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.52","-$2.98","$14.54","3132731",""
"1ZR4R346YW93886987","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.66","-$3.21","$15.45","3132066",""
"1ZR4R346YW93892292","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3133084",""
"1ZR4R346YW93899973","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","732639",""
"1ZR4R346YW93907543","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3133131",""
"1ZR4R346YW93913769","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3132723",""
"1ZR4R346YW93925569","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3131995",""
"1ZR4R346YW93932033","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.42","-$2.89","$11.53","3133268",""
"1ZR4R346YW93934086","Dec 01, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132618",""
"1ZR4R346YW93934719","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3132778",""
"1ZR4R346YW93935334","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3132970",""
"1ZR4R346YW93937510","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132488",""
"1ZR4R346YW93957150","Dec 03, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$12.23","-$2.44","$9.79","3132825",""
"1ZR4R346YW93957203","Dec 01, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132634",""
"1ZR4R346YW93970840","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.38","-$3.87","$15.51","3133019",""
"1ZR4R346YW93976353","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3131576",""
"1ZR4R346YW93988028","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3133113",""
"1ZR4R346YW93992906","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.47","-$3.10","$12.37","3132052",""
"1ZR4R346YW93994922","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132044",""
"1ZR4R346YW94003713","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.89","-$3.33","$16.56","3132537",""
"1ZR4R346YW94016825","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.48","-$3.30","$13.18","3132504",""
"1ZR4R346YW94018565","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3132941",""
"1ZR4R346YW94027877","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3132088",""
"1ZR4R346YW94054534","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3132781",""
"1ZR4R346YW94095446","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.10","-$3.16","$15.94","3132739",""
"1ZR4R346YW94116557","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3133169",""
"1ZR4R346YW94116593","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.05","-$3.21","$12.84","3133227",""
"1ZR4R346YW94129061","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.09","-$3.30","$15.79","3132171",""
"1ZR4R346YW94130497","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.23","-$3.33","$15.90","3132100",""
"1ZR4R346YW94154579","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133126",""
"1ZR4R346YW94170024","Dec 10, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.05","-$2.49","$12.56","3133570",""
"1ZR4R346YW94174146","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.75","-$3.43","$16.32","3133165",""
"1ZR4R346YW94185492","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.93","-$3.59","$14.34","3133247",""
"1ZR4R346YW94186964","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3132119",""
"1ZR4R346YW94196499","Dec 09, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$12.44","-$2.49","$9.95","3133454",""
"1ZR4R346YW94205004","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3133120",""
"1ZR4R346YW94221808","Dec 07, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3133148",""
"1ZR4R346YW94244221","Dec 02, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3132748",""
"1ZR4R346YW94252605","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.29","-$3.46","$13.83","3131895",""
"1ZR4R346YW94261506","Dec 08, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$13.48","-$2.70","$10.78","3133288",""
"1ZR4R346YW94284063","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133105",""
"1ZR4R346YW94285544","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.62","-$3.33","$13.29","3132572",""
"1ZR4R346YW94287417","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.75","-$3.43","$16.32","3133116",""
"1ZR4R346YW94296176","Nov 30, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.89","-$3.33","$16.56","3132469",""
"1ZR4R346YW94303792","Nov 29, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.09","-$3.50","$16.59","3132069",""
"1ZR4R346YW94310837","Dec 06, 2021","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.48","-$3.50","$13.98","3133112",""
