"Tracking Number","Transaction Date","Type","System","Service Code","Published Charge","Incentive Charge","Net Charge","Ref No 1","Ref No 2"
"1ZR4R346YW92286743","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.16","-$3.68","$18.48","3139576",""
"1ZR4R346YW92289464","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3139060",""
"1ZR4R346YW92312857","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.78","-$3.56","$14.22","3139500",""
"1ZR4R346YW92314275","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139539",""
"1ZR4R346YW92332648","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.64","-$3.13","$12.51","3139138",""
"1ZR4R346YW92353376","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.39","-$3.56","$18.83","3139216",""
"1ZR4R346YW92366237","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.53","-$3.73","$18.80","3139418",""
"1ZR4R346YW92381256","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.16","-$3.68","$18.48","3139270",""
"1ZR4R346YW92397945","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$23.01","-$3.84","$19.17","3139321",""
"1ZR4R346YW92410321","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.78","-$3.56","$14.22","3139448",""
"1ZR4R346YW92416432","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139374",""
"1ZR4R346YW92438490","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.37","-$3.06","$12.31","3139168",""
"1ZR4R346YW92444796","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139608",""
"1ZR4R346YW92460081","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.12","-$3.03","$12.09","3139516",""
"1ZR4R346YW92461151","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3139019",""
"1ZR4R346YW92461339","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139393",""
"1ZR4R346YW92497426","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3139152",""
"1ZR4R346YW92533896","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.98","-$3.43","$17.55","3139354",""
"1ZR4R346YW92562417","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139322",""
"1ZR4R346YW92567985","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139612",""
"1ZR4R346YW92581021","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3139045",""
"1ZR4R346YW92581441","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.55","-$2.79","$15.76","3139451",""
"1ZR4R346YW92629882","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$3.67","$14.63","3139194",""
"1ZR4R346YW92634849","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.67","-$3.14","$12.53","3139460",""
"1ZR4R346YW92638194","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139485",""
"1ZR4R346YW92662112","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.12","-$3.03","$12.09","3139227",""
"1ZR4R346YW92667804","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.67","-$3.14","$12.53","3139582",""
"1ZR4R346YW92686945","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.78","-$3.56","$14.22","3139347",""
"1ZR4R346YW92713085","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139671",""
"1ZR4R346YW92756039","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.98","-$3.43","$17.55","3139369",""
"1ZR4R346YW92756397","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3138920",""
"1ZR4R346YW92757387","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.18","-$3.84","$15.34","3139487",""
"1ZR4R346YW92774153","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.18","-$3.84","$15.34","3139256",""
"1ZR4R346YW92790019","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139231",""
"1ZR4R346YW92808527","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139486",""
"1ZR4R346YW92829344","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3139128",""
"1ZR4R346YW92832812","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3139146",""
"1ZR4R346YW92851006","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139550",""
"1ZR4R346YW92855637","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.88","-$3.57","$14.31","3139375",""
"1ZR4R346YW92897100","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139310",""
"1ZR4R346YW92910317","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139330",""
"1ZR4R346YW92927774","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139293",""
"1ZR4R346YW92941687","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139497",""
"1ZR4R346YW92969603","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138904",""
"1ZR4R346YW92989396","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139426",""
"1ZR4R346YW92993541","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.98","-$3.43","$17.55","3139475",""
"1ZR4R346YW93002716","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$23.01","-$3.84","$19.17","3139440",""
"1ZR4R346YW93016078","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.16","-$3.68","$18.48","3139443",""
"1ZR4R346YW93052127","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139394",""
"1ZR4R346YW93056052","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139222",""
"1ZR4R346YW93104384","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$24.53","-$4.14","$20.39","3139071",""
"1ZR4R346YW93106355","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.12","-$3.03","$12.09","3139558",""
"1ZR4R346YW93114980","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.82","-$2.83","$15.99","3139324",""
"1ZR4R346YW93140719","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.98","-$3.27","$17.71","3139359",""
"1ZR4R346YW93154642","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139540",""
"1ZR4R346YW93169592","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.48","-$2.91","$11.57","3139167",""
"1ZR4R346YW93200798","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3138991",""
"1ZR4R346YW93211080","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.39","-$3.56","$18.83","3139360",""
"1ZR4R346YW93231531","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.78","-$3.56","$14.22","3139445",""
"1ZR4R346YW93232156","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.51","-$2.91","$11.60","3139281",""
"1ZR4R346YW93246918","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.78","-$3.56","$14.22","3139204",""
"1ZR4R346YW93248247","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$3.67","$14.63","3139179",""
"1ZR4R346YW93307361","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.12","-$3.03","$12.09","3139557",""
"1ZR4R346YW93324119","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139522",""
"1ZR4R346YW93343072","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.65","-$3.56","$18.09","3139064",""
"1ZR4R346YW93354024","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.59","-$2.92","$11.67","3139468",""
"1ZR4R346YW93360697","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.13","-$2.91","$16.22","3139208",""
"1ZR4R346YW93377910","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.98","-$3.43","$17.55","3139490",""
"1ZR4R346YW93382600","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.53","-$3.73","$18.80","3139382",""
"1ZR4R346YW93389934","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.12","-$3.03","$12.09","3139288",""
"1ZR4R346YW93391556","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.60","-$3.55","$18.05","3139391",""
"1ZR4R346YW93393901","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.76","-$3.18","$16.58","3139491",""
"1ZR4R346YW93397621","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139547",""
"1ZR4R346YW93399049","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.18","-$3.84","$15.34","3139463",""
"1ZR4R346YW93400394","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.12","-$3.03","$12.09","3139589",""
"1ZR4R346YW93425813","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.67","-$3.14","$12.53","3139577",""
"1ZR4R346YW93440485","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.88","-$3.57","$14.31","3139273",""
"1ZR4R346YW93465977","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139337",""
"1ZR4R346YW93466047","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.15","-$3.27","$16.88","3139047",""
"1ZR4R346YW93526660","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.40","-$3.07","$12.33","3139279",""
"1ZR4R346YW93553176","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.63","-$3.36","$17.27","3139317",""
"1ZR4R346YW93554264","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.21","-$2.84","$11.37","3139454",""
"1ZR4R346YW93562559","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139506",""
"1ZR4R346YW93578391","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.63","-$3.36","$17.27","3139397",""
"1ZR4R346YW93582304","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.16","-$3.68","$18.48","3139333",""
"1ZR4R346YW93582466","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.18","-$3.84","$15.34","3139444",""
"1ZR4R346YW93583287","Feb 24, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139774",""
"1ZR4R346YW93589370","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.93","-$3.42","$17.51","3138926",""
"1ZR4R346YW93591483","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139457",""
"1ZR4R346YW93632287","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139442",""
"1ZR4R346YW93633455","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.19","-$3.27","$16.92","3139269",""
"1ZR4R346YW93662370","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.78","-$3.56","$14.22","3139431",""
"1ZR4R346YW93682536","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.51","-$2.91","$11.60","3139469",""
"1ZR4R346YW93685962","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.98","-$3.43","$17.55","3139242",""
"1ZR4R346YW93715232","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.37","-$3.27","$13.10","3139209",""
"1ZR4R346YW93715992","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.34","-$3.68","$14.66","3139384",""
"1ZR4R346YW93723161","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139249",""
"1ZR4R346YW93724928","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$24.58","-$4.15","$20.43","3139326",""
"1ZR4R346YW93725098","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.19","-$3.27","$16.92","3139255",""
"1ZR4R346YW93731563","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.90","-$3.02","$15.88","3138931",""
"1ZR4R346YW93737405","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.70","-$3.57","$18.13","3139219",""
"1ZR4R346YW93739958","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139472",""
"1ZR4R346YW93762566","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.48","-$3.73","$18.75","3139051",""
"1ZR4R346YW93763029","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.60","-$3.55","$18.05","3139419",""
"1ZR4R346YW93780537","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.76","-$2.79","$14.97","3139350",""
"1ZR4R346YW93782697","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139529",""
"1ZR4R346YW93803860","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.54","-$3.18","$17.36","3139499",""
"1ZR4R346YW93853600","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.18","-$3.84","$15.34","3139473",""
"1ZR4R346YW93874203","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139287",""
"1ZR4R346YW93894816","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.78","-$3.56","$14.22","3139420",""
"1ZR4R346YW93911609","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.37","-$3.27","$13.10","3139306",""
"1ZR4R346YW93940346","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.88","-$3.57","$14.31","3139334",""
"1ZR4R346YW93943512","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3139078 - Down Dreams?? Classic Fir",""
"1ZR4R346YW93959336","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3139043",""
"1ZR4R346YW93975943","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.67","-$3.14","$12.53","3139563",""
"1ZR4R346YW93978299","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139456",""
"1ZR4R346YW93994217","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3138986",""
"1ZR4R346YW94010250","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.60","-$3.55","$18.05","3139367",""
"1ZR4R346YW94011795","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.50","-$3.14","$16.36","3139411",""
"1ZR4R346YW94016263","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.18","-$3.84","$15.34","3139361",""
"1ZR4R346YW94019224","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.30","-$3.67","$14.63","3139164",""
"1ZR4R346YW94038141","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.81","-$3.36","$13.45","3139246",""
"1ZR4R346YW94048676","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.53","-$3.73","$18.80","3139319",""
"1ZR4R346YW94066870","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.53","-$3.73","$18.80","3139364",""
"1ZR4R346YW94070472","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139212",""
"1ZR4R346YW94114095","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3139072 - Martex?? Brentwood Gold P",""
"1ZR4R346YW94115914","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3139178",""
"1ZR4R346YW94139738","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3139184",""
"1ZR4R346YW94150760","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.53","-$3.73","$18.80","3139434",""
"1ZR4R346YW94162346","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.95","-$3.03","$15.92","3139480",""
"1ZR4R346YW94167298","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.88","-$3.57","$14.31","3139366",""
"1ZR4R346YW94206629","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139229",""
"1ZR4R346YW94220550","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.19","-$3.27","$16.92","3139238",""
"1ZR4R346YW94239684","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.65","-$3.56","$18.09","3139162",""
"1ZR4R346YW94264665","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138891",""
"1ZR4R346YW94267439","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.34","-$3.68","$14.66","3139564",""
"1ZR4R346YW94280370","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.74","-$3.55","$14.19","3139131",""
"1ZR4R346YW94283859","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.95","-$3.03","$15.92","3139613",""
"1ZR4R346YW94289488","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3139166",""
"1ZR4R346YW94300419","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3139044",""
"1ZR4R346YW94320577","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139562",""
"1ZR4R346YW94325652","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.67","-$3.73","$14.94","3138892",""
"1ZR4R346YW94334580","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3139134",""
"1ZR4R346YW94336097","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139401",""
"1ZR4R346YW94361470","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139498",""
"1ZR4R346YW94375876","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$11.90","-$2.38","$9.52","3139449",""
"1ZR4R346YW94391590","Feb 22, 2022","Adjustments & Other Charges","Shipping Charge Corrections","UPS SurePost - 1 LB or Greater","$8.86","$1.99","$10.85","3139552",""
"1ZR4R346YW94391590","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.78","-$3.56","$14.22","3139552",""
"1ZR4R346YW94423500","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.33","-$3.27","$13.06","3139077 - Envirosleep?? Dream Surre",""
"1ZR4R346YW94460498","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.93","-$3.18","$12.75","3139494",""
"1ZR4R346YW94479424","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139519",""
"1ZR4R346YW94521010","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139548",""
"1ZR4R346YW94535176","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.34","-$3.68","$14.66","3139489",""
"1ZR4R346YW94538575","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.64","-$3.13","$12.51","3139142",""
"1ZR4R346YW94539672","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.16","-$3.43","$13.73","3139534",""
"1ZR4R346YW94557670","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.45","-$3.13","$16.32","3139191",""
"1ZR4R346YW94574759","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.70","-$3.57","$18.13","3139320",""
"1ZR4R346YW94588708","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.37","-$3.27","$13.10","3139362",""
"1ZR4R346YW94659702","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139455",""
"1ZR4R346YW94664723","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.12","-$3.03","$12.09","3139225",""
"1ZR4R346YW94681286","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.78","-$3.56","$14.22","3139402",""
"1ZR4R346YW94688761","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.72","-$3.42","$18.30","3139130",""
"1ZR4R346YW94742488","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.18","-$3.84","$15.34","3139537",""
"1ZR4R346YW94753636","Feb 15, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.12","-$3.42","$13.70","3138905",""
"1ZR4R346YW94757874","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.34","-$3.68","$14.66","3139349",""
"1ZR4R346YW94759247","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.81","-$3.36","$13.45","3139284",""
"1ZR4R346YW94779289","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.15","-$3.27","$16.88","3139069 - Envirosleep?? Dream Surre",""
"1ZR4R346YW94779476","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3139161",""
"1ZR4R346YW94789296","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$23.01","-$3.84","$19.17","3139524",""
"1ZR4R346YW94790739","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139260",""
"1ZR4R346YW94793567","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.49","-$3.57","$18.92","3139221",""
"1ZR4R346YW94801324","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.95","-$3.68","$19.27","3139413",""
"1ZR4R346YW94855562","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.76","-$4.15","$16.61","3139493",""
"1ZR4R346YW94873720","Feb 16, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$16.77","-$3.36","$13.41","3139029",""
"1ZR4R346YW94883979","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$14.48","-$2.91","$11.57","3139061",""
"1ZR4R346YW94911303","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.78","-$3.56","$14.22","3139353",""
"1ZR4R346YW94942931","Feb 23, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$20.94","-$3.42","$17.52","3139583",""
"1ZR4R346YW94944895","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.34","-$3.68","$14.66","3139340",""
"1ZR4R346YW94945750","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$21.77","-$3.43","$18.34","3139436",""
"1ZR4R346YW94955785","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$19.76","-$3.18","$16.58","3139234",""
"1ZR4R346YW94962080","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$22.95","-$3.68","$19.27","3139346",""
"1ZR4R346YW94993118","Feb 22, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$18.71","-$3.74","$14.97","3139308",""
"1ZR4R346YW95059484","Feb 18, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$15.89","-$3.18","$12.71","3139165",""
"1ZR4R346YW95082976","Feb 17, 2022","Outbound","Shipping API","UPS SurePost - 1 LB or Greater","$17.84","-$3.56","$14.28","3139110",""
